feature	r2_score	cell_count_coef	siRNA_dose_contribution
Cytoplasm_RadialDistribution_ZernikePhase_GFP_3_3	0.0007126280748984692	-0.0010577764434317543	-0.03256048253203909
Cytoplasm_RadialDistribution_ZernikePhase_GFP_4_0	0.00015631638791513414	0.0001453369094227975	0.30895321474626414
Cytoplasm_RadialDistribution_ZernikePhase_GFP_4_2	0.00013268229021579092	-6.844999431334879e-05	-0.30101108874494753
Cytoplasm_RadialDistribution_ZernikePhase_GFP_4_4	0.0006243963526704199	0.0006397639903574962	0.45784713155096446
Cytoplasm_RadialDistribution_ZernikePhase_GFP_5_1	0.0001843582073076666	-0.00038920547739128015	-0.21929837181566367
Cytoplasm_RadialDistribution_ZernikePhase_GFP_5_3	0.00010956545847595756	0.00017153185313776542	-0.27578086926583406
Cytoplasm_RadialDistribution_ZernikePhase_GFP_5_5	0.00031020936208348004	0.00038956374950471377	0.35903726402837255
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_0	0.00014595777950465738	0.0004545279031670073	-0.16430043927541013
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_2	6.735327846130179e-05	0.00033017077413307635	-0.014136909905385601
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_4	0.0002461435281411184	-0.0004093931577307484	0.36473579674001816
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_6	0.00015723490837304954	0.0003085515980944797	-0.2997109329614337
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_1	0.00040060890336068855	0.00016675755017335752	0.5124834191531955
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_3	0.0002612640951198397	-0.0001580521356527071	0.43970314599428295
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_5	0.00024572178162518554	-0.00029455079016576423	0.40457998558509267
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_7	3.6317856805245796e-05	0.0001251061925925974	-0.1522707174247547
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_0	0.00012778153828885142	-0.000355890624852541	0.22708086853995782
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_2	5.876918594971414e-05	-0.00018311381306825817	-0.14862147818381002
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_4	1.1734596571444378e-05	-1.9628389555563896e-05	0.09361040186374225
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_6	0.00018321868797066543	-0.0004261643975870148	0.2719068402968517
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_8	0.0005088576053597915	-0.0008626729111491949	0.282476962883383
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_1	0.0003439598479167971	-0.000694270095106336	-0.11809019300095336
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_3	0.0003605607728631721	-0.0002073140067743252	-0.4731828991638505
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_5	5.765461210038847e-05	-0.000306101475513492	0.018962384626724612
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_7	5.5093654544258186e-05	2.6257730733460296e-05	0.1971744406173082
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_9	0.00011966660469220347	-0.00043253683105933807	-0.016497305310372804
Cytoplasm_RadialDistribution_ZernikePhase_RFP_0_0	1.0	0.0	0.0
Cytoplasm_RadialDistribution_ZernikePhase_RFP_1_1	0.00021150384435164593	0.000391309484209894	-0.33240831374251023
Cytoplasm_RadialDistribution_ZernikePhase_RFP_2_0	8.046130105987537e-05	-0.00021904605360126546	-0.171027797172239
Cytoplasm_RadialDistribution_ZernikePhase_RFP_2_2	6.26537406893668e-05	0.00022420477846181463	-0.17500221291573625
Cytoplasm_RadialDistribution_ZernikePhase_RFP_3_1	0.00018596111223567746	0.0005488768424962401	-0.08481262274768396
Cytoplasm_RadialDistribution_ZernikePhase_RFP_3_3	0.00012584317083996766	-0.00033784430100500896	-0.16797069924663366
Cytoplasm_RadialDistribution_ZernikePhase_RFP_4_0	0.00022118922374914085	-0.00018987208115552317	0.4003931777202994
Cytoplasm_RadialDistribution_ZernikePhase_RFP_4_2	0.00010531616884923434	0.0003731741792886535	-0.15811753591625316
Cytoplasm_RadialDistribution_ZernikePhase_RFP_4_4	0.0008078909512078125	0.000960684170099636	0.3236800318667467
Cytoplasm_RadialDistribution_ZernikePhase_RFP_5_1	0.0008554510443241625	-0.0011804908025810738	0.14302584062311094
Cytoplasm_RadialDistribution_ZernikePhase_RFP_5_3	7.090941724330335e-05	0.00020746226074855475	-0.20116488788084028
Cytoplasm_RadialDistribution_ZernikePhase_RFP_5_5	1.8832614304464812e-05	-0.0001633939837274316	0.05881391966480233
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_0	0.00021802087202804632	0.0005951333685380486	-0.035577836627606864
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_2	0.0003105427921964443	0.0007068289733555891	-0.016077508242292336
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_4	0.0001727575574911322	-0.0004993724823810316	0.17053858653529227
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_6	5.844748933592214e-05	-0.00030432512658997243	-0.0040991318434604
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_1	0.00022178599306843516	0.000571582141291785	0.06759793724498948
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_3	0.001362288979518067	-0.0009299755180171813	0.8729702393360069
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_5	0.0006659525614379769	0.0001234941057222768	0.6800502173410888
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_7	0.000335736286346644	0.0006839502522973019	0.12009549132703011
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_0	0.00039695208325996045	-0.0007561978426318921	-0.10774563288087292
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_2	0.00021205097848586707	0.00016552392123643083	0.36096384283298577
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_4	3.125972687345602e-05	0.00021916381522506205	0.014236917145974805
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_6	0.0005375249106047697	-0.0009351928998929757	0.12314012086680465
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_8	0.0006221322574585519	-0.0009696992914486742	0.2797190632793637
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_1	0.0004050401314903418	3.348287958689764e-05	-0.5467814143916445
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_3	0.0006962523882009242	0.0002290465306399394	-0.7194379148161345
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_5	2.5607713549424815e-05	-9.525677435614241e-05	-0.11140481603284659
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_7	3.9641571689452704e-05	-8.281338785261432e-05	0.16919708098252048
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_9	0.0003673740563583383	-0.0005775195180328337	-0.2867559667956415
Cytoplasm_Texture_AngularSecondMoment_CY5_3_00_256	0.0009615489258947285	-0.0012498893233893415	0.07537758411344585
Cytoplasm_Texture_AngularSecondMoment_CY5_3_01_256	0.0007184060572721362	-0.0010823192963483593	0.10903137107709525
Cytoplasm_Texture_AngularSecondMoment_CY5_3_02_256	0.000890791851661632	-0.0012043130680364834	0.1520280815605705
Cytoplasm_Texture_AngularSecondMoment_CY5_3_03_256	0.0008362371553864989	-0.0011673734456932698	0.13617601975709503
Cytoplasm_Texture_AngularSecondMoment_DAPI_3_00_256	0.0034471630958845534	-0.0004044933716353263	-1.5227086500498361
Cytoplasm_Texture_AngularSecondMoment_DAPI_3_01_256	0.0034733574059766514	-0.00015445020179901664	-1.5737779509105017
Cytoplasm_Texture_AngularSecondMoment_DAPI_3_02_256	0.0035458921214022165	-0.00032434182148854073	-1.561887005773723
Cytoplasm_Texture_AngularSecondMoment_DAPI_3_03_256	0.003085554321966111	-0.0003715802251432719	-1.4430156146753594
Cytoplasm_Texture_AngularSecondMoment_GFP_3_00_256	4.625576508798801e-05	5.525587950700125e-05	0.17447934834690304
Cytoplasm_Texture_AngularSecondMoment_GFP_3_01_256	3.9032990756471264e-05	6.95019842979385e-05	0.15531329701471255
Cytoplasm_Texture_AngularSecondMoment_GFP_3_02_256	4.521742362273429e-05	5.765764754157683e-05	0.17177770408275048
Cytoplasm_Texture_AngularSecondMoment_GFP_3_03_256	5.444400353760148e-05	2.509383650672916e-05	0.19616812227127692
Cytoplasm_Texture_AngularSecondMoment_RFP_3_00_256	0.001861953693870766	0.0007005321320410556	0.9972506093583018
Cytoplasm_Texture_AngularSecondMoment_RFP_3_01_256	0.00188187302593823	0.0007007477879255867	1.003956670577223
Cytoplasm_Texture_AngularSecondMoment_RFP_3_02_256	0.002016003804717559	0.0007220149449380933	1.0404033174770493
Cytoplasm_Texture_AngularSecondMoment_RFP_3_03_256	0.002141126240868596	0.0007959242551203031	1.0512959292776967
Cytoplasm_Texture_Contrast_CY5_3_00_256	0.02134784607409257	-0.005518384604088183	-0.8418931071011627
Cytoplasm_Texture_Contrast_CY5_3_01_256	0.023689945961429926	-0.006010298916311332	-0.45465998499058474
Cytoplasm_Texture_Contrast_CY5_3_02_256	0.025087034638237138	-0.006059097754493548	-0.7611217764467898
Cytoplasm_Texture_Contrast_CY5_3_03_256	0.021226391945507017	-0.005541619382283377	-0.764599714470018
Cytoplasm_Texture_Contrast_DAPI_3_00_256	0.0008269860134423324	-0.0011557206053421205	0.19186659727097766
Cytoplasm_Texture_Contrast_DAPI_3_01_256	0.0014433565505403978	-0.001533310667322999	0.12101378643967395
Cytoplasm_Texture_Contrast_DAPI_3_02_256	0.0017238399001139326	-0.0016417015522951174	0.39271326052803596
Cytoplasm_Texture_Contrast_DAPI_3_03_256	0.0004331750425385916	-0.0008310949325483134	-1.9355428116165654e-05
Cytoplasm_Texture_Contrast_GFP_3_00_256	0.00019092407829124358	-0.0004590925277962774	-0.1660416208849728
Cytoplasm_Texture_Contrast_GFP_3_01_256	0.0001755101920019042	-0.0005327562089400121	0.02111367051258537
Cytoplasm_Texture_Contrast_GFP_3_02_256	0.0005398315086648786	-0.0008270305679576555	-0.2133028381711548
Cytoplasm_Texture_Contrast_GFP_3_03_256	6.858261480613415e-05	-0.00023740803181323527	-0.13373812069752242
Cytoplasm_Texture_Contrast_RFP_3_00_256	0.0006839727840518561	0.0002864811897153193	0.6514438347764689
Cytoplasm_Texture_Contrast_RFP_3_01_256	0.0012677028829830572	-0.0002913003425570731	0.971526892068644
Cytoplasm_Texture_Contrast_RFP_3_02_256	0.0015486888254914177	-0.0003568717106886235	1.0722146653462916
Cytoplasm_Texture_Contrast_RFP_3_03_256	0.000810578259082706	0.0003510195631938936	0.6973506386576591
Cytoplasm_Texture_Correlation_CY5_3_00_256	0.014639713271381027	-0.004834105475729842	0.9606097419267373
Cytoplasm_Texture_Correlation_CY5_3_01_256	0.012619276309713823	-0.004530393433970076	0.6085489449879482
Cytoplasm_Texture_Correlation_CY5_3_02_256	0.014956843964111788	-0.004927763291617334	0.712867142506483
Cytoplasm_Texture_Correlation_CY5_3_03_256	0.016636025666898036	-0.005172210830119228	0.9297361925829207
Cytoplasm_Texture_Correlation_DAPI_3_00_256	5.6344924860618484e-05	-0.0002670742579920568	0.12278744856746665
Cytoplasm_Texture_Correlation_DAPI_3_01_256	0.000529666921434524	0.0009292994538369662	-0.08809393693288255
Cytoplasm_Texture_Correlation_DAPI_3_02_256	0.0011800894191908995	0.0009438033402785796	-0.7752605810171549
Cytoplasm_Texture_Correlation_DAPI_3_03_256	0.0006402700559293706	-0.0009404453858899138	0.36191702370607093
Cytoplasm_Texture_Correlation_GFP_3_00_256	0.0004888954929542777	0.00023690203631261114	0.5522860668583274
Cytoplasm_Texture_Correlation_GFP_3_01_256	0.0002629467682718767	0.00020872254848625167	0.39436176200701917
Cytoplasm_Texture_Correlation_GFP_3_02_256	0.0009335954668210356	0.0006469426338764039	0.6380383928773884
Cytoplasm_Texture_Correlation_GFP_3_03_256	0.0005064748636649519	-0.0002787623834734859	0.6068917064689139
Cytoplasm_Texture_Correlation_RFP_3_00_256	0.0015886117428576263	-0.0016054182129158667	0.23771376123562635
Cytoplasm_Texture_Correlation_RFP_3_01_256	0.0008189189818584852	-0.0007624398633308737	-0.5044390660019686
Cytoplasm_Texture_Correlation_RFP_3_02_256	0.0010890681517884415	-0.0008216275505427894	-0.6195054144498034
Cytoplasm_Texture_Correlation_RFP_3_03_256	0.003118439566474507	-0.0022502559032287466	0.12886999129336676
Cytoplasm_Texture_DifferenceEntropy_CY5_3_00_256	0.018060519089942106	-0.005007128473380251	-0.8966728320124536
Cytoplasm_Texture_DifferenceEntropy_CY5_3_01_256	0.022496734679839814	-0.005816440893927492	-0.5451640497281434
Cytoplasm_Texture_DifferenceEntropy_CY5_3_02_256	0.020455039227349037	-0.0054531566741299504	-0.7242795528836125
Cytoplasm_Texture_DifferenceEntropy_CY5_3_03_256	0.01841896174198887	-0.005027693442047332	-0.9538219051081053
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_00_256	0.0004957028213480319	0.0002492047494985341	0.5530353167784429
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_01_256	0.0007533945986943902	-8.739844982770866e-05	0.7482375884470397
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_02_256	0.0005548974742870527	1.561649503179706e-05	0.6349296751281739
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_03_256	0.0005116117575534318	0.00021535726956215705	0.5723600304716321
Cytoplasm_Texture_DifferenceEntropy_GFP_3_00_256	0.0026071823703551766	-0.0014875464315814268	-0.8058870692000012
Cytoplasm_Texture_DifferenceEntropy_GFP_3_01_256	0.0025635723160879476	-0.0017559656154192598	-0.5242445059098417
Cytoplasm_Texture_DifferenceEntropy_GFP_3_02_256	0.0031172794708670404	-0.0018472418792148501	-0.6792372366925246
Cytoplasm_Texture_DifferenceEntropy_GFP_3_03_256	0.002156891342167233	-0.0011708752809055734	-0.8626316752974915
Cytoplasm_Texture_DifferenceEntropy_RFP_3_00_256	0.0007276631577971537	0.0008704083304849862	0.3507486943316956
Cytoplasm_Texture_DifferenceEntropy_RFP_3_01_256	0.0006828521385093822	-3.926561131244993e-06	0.706567818840876
Cytoplasm_Texture_DifferenceEntropy_RFP_3_02_256	0.001085434418116149	0.00010699626065049583	0.8766882760743518
Cytoplasm_Texture_DifferenceEntropy_RFP_3_03_256	0.0010278961737870684	0.0010378798740536426	0.41351951401849046
Cytoplasm_Texture_DifferenceVariance_CY5_3_00_256	0.006663475489838255	0.0030437175488662073	0.540703659926889
Cytoplasm_Texture_DifferenceVariance_CY5_3_01_256	0.007928301760123047	0.003459332517142648	0.3080519660845342
Cytoplasm_Texture_DifferenceVariance_CY5_3_02_256	0.0064688596360859	0.0029401068252530808	0.6276981498198783
Cytoplasm_Texture_DifferenceVariance_CY5_3_03_256	0.0037915260602030543	0.0020474825168529877	0.7382028765975777
Cytoplasm_Texture_DifferenceVariance_DAPI_3_00_256	0.009601557500298008	0.0015622040636119612	-2.590007122053054
Cytoplasm_Texture_DifferenceVariance_DAPI_3_01_256	0.009916253073020354	0.0018093792315362267	-2.5852082307441924
Cytoplasm_Texture_DifferenceVariance_DAPI_3_02_256	0.010225237543117216	0.0017527853176268807	-2.6443740302234806
Cytoplasm_Texture_DifferenceVariance_DAPI_3_03_256	0.00855584362142714	0.0015377952613454793	-2.4326351104797705
Cytoplasm_Texture_DifferenceVariance_GFP_3_00_256	0.0031468894602868502	0.0016552954617745346	0.86840985055417
Cytoplasm_Texture_DifferenceVariance_GFP_3_01_256	0.0031256489266260346	0.001813110806451093	0.7178311562924917
Cytoplasm_Texture_DifferenceVariance_GFP_3_02_256	0.003161638019064883	0.0017680038762257857	0.7755786322678466
Cytoplasm_Texture_DifferenceVariance_GFP_3_03_256	0.002751585047350402	0.0012969984471483346	0.9903005726835373
Cytoplasm_Texture_DifferenceVariance_RFP_3_00_256	0.0001954244830132401	-0.00043025288693729455	0.28782815077245516
Cytoplasm_Texture_DifferenceVariance_RFP_3_01_256	0.00033502761986414775	-0.00020676729511095367	0.49568703318500074
Cytoplasm_Texture_DifferenceVariance_RFP_3_02_256	0.00030893299376022476	-0.00020772192102414742	0.47508075303477904
Cytoplasm_Texture_DifferenceVariance_RFP_3_03_256	0.0004621715189992992	-0.00016626061691770596	0.5869344397424626
Cytoplasm_Texture_Entropy_CY5_3_00_256	0.01607507048768131	-0.004690805029314477	-0.9010710008476206
Cytoplasm_Texture_Entropy_CY5_3_01_256	0.016991003534961968	-0.004932255438372057	-0.7339682580460084
Cytoplasm_Texture_Entropy_CY5_3_02_256	0.01702629980473691	-0.004882557299517112	-0.8345383004566874
Cytoplasm_Texture_Entropy_CY5_3_03_256	0.015465907450282645	-0.004579667620932722	-0.9182721322005677
Cytoplasm_Texture_Entropy_DAPI_3_00_256	0.0017769497665997003	-0.00021893348808019612	1.151725849193449
Cytoplasm_Texture_Entropy_DAPI_3_01_256	0.0019721558865648525	-0.00035272790382643394	1.2121397781989005
Cytoplasm_Texture_Entropy_DAPI_3_02_256	0.0017793677902973037	-0.0002654042561045067	1.152713372499502
Cytoplasm_Texture_Entropy_DAPI_3_03_256	0.0015998354859819708	-0.0002795429680397235	1.0927081416354043
Cytoplasm_Texture_Entropy_GFP_3_00_256	0.006180961136786345	-0.002459726053216841	-1.0958205576588766
Cytoplasm_Texture_Entropy_GFP_3_01_256	0.0066473343629244175	-0.0027348276266275823	-0.9516341546067495
Cytoplasm_Texture_Entropy_GFP_3_02_256	0.0066009453201930635	-0.002668458778760673	-1.0089229109672275
Cytoplasm_Texture_Entropy_GFP_3_03_256	0.006064028220277851	-0.002352610260230005	-1.1596961716058998
Cytoplasm_Texture_Entropy_RFP_3_00_256	4.355851254245202e-05	-0.00025651731355393943	0.07417013034026398
Cytoplasm_Texture_Entropy_RFP_3_01_256	0.0002784876845535189	-0.0006468672958200602	0.19142981978999118
Cytoplasm_Texture_Entropy_RFP_3_02_256	0.0002565778905251337	-0.0005772271363608587	0.2533713044742159
Cytoplasm_Texture_Entropy_RFP_3_03_256	5.418835510606623e-05	-0.0002888430692096501	0.07602878929979948
Cytoplasm_Texture_InfoMeas1_CY5_3_00_256	0.01809538350013784	0.00540260168691145	-0.1660806680447978
Cytoplasm_Texture_InfoMeas1_CY5_3_01_256	0.01577555690998389	0.004963477356726551	0.19860271373876787
Cytoplasm_Texture_InfoMeas1_CY5_3_02_256	0.015666902472281974	0.0050067127822463215	-0.04040280809322999
Cytoplasm_Texture_InfoMeas1_CY5_3_03_256	0.01966153784840241	0.005630308277027926	-0.16512176088045727
Cytoplasm_Texture_InfoMeas1_DAPI_3_00_256	0.015288858362672908	0.004931179732372174	0.028086300032903962
Cytoplasm_Texture_InfoMeas1_DAPI_3_01_256	0.007070155619423812	0.00312344563380992	0.5768665388283838
Cytoplasm_Texture_InfoMeas1_DAPI_3_02_256	0.011555392856714364	0.004199073243367745	0.31377335503528986
Cytoplasm_Texture_InfoMeas1_DAPI_3_03_256	0.010457942166592016	0.004111353278619045	-0.15494764943293404
Cytoplasm_Texture_InfoMeas1_GFP_3_00_256	0.0021857919406170767	-0.0009584551334672343	-0.9921142250713461
Cytoplasm_Texture_InfoMeas1_GFP_3_01_256	0.0018111316746870498	-0.0013559045031475523	-0.5702155922445928
Cytoplasm_Texture_InfoMeas1_GFP_3_02_256	0.002111756230650186	-0.001321085643096789	-0.7392315331292757
Cytoplasm_Texture_InfoMeas1_GFP_3_03_256	0.00201051044820022	-0.0005119193087142171	-1.1108001783237835
Cytoplasm_Texture_InfoMeas1_RFP_3_00_256	0.00072282974256066	0.0009735025110922339	-0.41950283654244935
Cytoplasm_Texture_InfoMeas1_RFP_3_01_256	9.265902019595096e-05	0.00029788826098492524	-0.19706741168932376
Cytoplasm_Texture_InfoMeas1_RFP_3_02_256	0.00012410207788648986	0.00043781936577599233	-0.11316751422051181
Cytoplasm_Texture_InfoMeas1_RFP_3_03_256	0.0008039581140627527	0.0010388933393332867	-0.42656190359691376
Cytoplasm_Texture_InfoMeas2_CY5_3_00_256	0.03682723616599437	-0.007513117648581176	-0.5146564209967556
Cytoplasm_Texture_InfoMeas2_CY5_3_01_256	0.033860653267470786	-0.00708948685212898	-0.7761942600590975
Cytoplasm_Texture_InfoMeas2_CY5_3_02_256	0.03616953686058255	-0.007450013296486851	-0.49819901579203757
Cytoplasm_Texture_InfoMeas2_CY5_3_03_256	0.037391330749199314	-0.007602022115473363	-0.42862618933262886
Cytoplasm_Texture_InfoMeas2_DAPI_3_00_256	0.005244657332633351	-0.0026188621999188475	1.1342561098554356
Cytoplasm_Texture_InfoMeas2_DAPI_3_01_256	0.0037997805598211087	-0.0023586714639456507	0.7694554608431373
Cytoplasm_Texture_InfoMeas2_DAPI_3_02_256	0.004190515154787189	-0.002384595183641459	0.9564532725392607
Cytoplasm_Texture_InfoMeas2_DAPI_3_03_256	0.006039882412901432	-0.002861848497297846	1.1496299497378695
Cytoplasm_Texture_InfoMeas2_GFP_3_00_256	0.00018459718418162296	8.591433343326012e-05	0.3539963575403188
Cytoplasm_Texture_InfoMeas2_GFP_3_01_256	0.0001213664912561585	0.00030116580742351633	0.1888256745872025
Cytoplasm_Texture_InfoMeas2_GFP_3_02_256	0.00016026212997366507	0.0002630502960108654	0.266884768351575
Cytoplasm_Texture_InfoMeas2_GFP_3_03_256	0.0003051164802042594	-9.173350290270236e-05	0.47726172744527645
Cytoplasm_Texture_InfoMeas2_RFP_3_00_256	0.0004978302421358993	-0.0007557172347303865	0.4042986514773487
Cytoplasm_Texture_InfoMeas2_RFP_3_01_256	4.254690545879569e-06	-5.391359741967066e-05	0.04791168236074169
Cytoplasm_Texture_InfoMeas2_RFP_3_02_256	0.00011604783354191017	-0.000376284983908347	-0.10821985160828841
Cytoplasm_Texture_InfoMeas2_RFP_3_03_256	0.000788685212792517	-0.001073675702935646	0.35225745951808124
Cytoplasm_Texture_InverseDifferenceMoment_CY5_3_00_256	0.0011151651377102612	0.0006286084544968694	0.7351705403499873
Cytoplasm_Texture_InverseDifferenceMoment_CY5_3_01_256	0.0011776016122582167	0.001084772429076824	0.4679390551498116
Cytoplasm_Texture_InverseDifferenceMoment_CY5_3_02_256	0.001528145775264722	0.0010389857822107362	0.6908222564188418
Cytoplasm_Texture_InverseDifferenceMoment_CY5_3_03_256	0.0011301458067198844	0.0004114420339198334	0.8243732009783079
Cytoplasm_Texture_InverseDifferenceMoment_DAPI_3_00_256	0.0026532258268628928	-0.0008673424559662186	-1.1779664560059702
Cytoplasm_Texture_InverseDifferenceMoment_DAPI_3_01_256	0.002449219657712276	-0.00029639234889020224	-1.292810386758698
Cytoplasm_Texture_InverseDifferenceMoment_DAPI_3_02_256	0.0024842347239257823	-0.0005810089240018037	-1.2311590799019259
Cytoplasm_Texture_InverseDifferenceMoment_DAPI_3_03_256	0.0020417715108002055	-0.0006275092775103431	-1.0835147475148565
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_00_256	0.003986391648869936	0.0017969288123959291	1.0296879065819073
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_01_256	0.004336087866524507	0.0021972953890218487	0.7811338974315356
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_02_256	0.004606773026654576	0.002185265696160195	0.8872644247775932
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_03_256	0.0037551468896719342	0.001518279150124629	1.1549552248039379
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_00_256	0.00036023995103018347	-0.00030621297300129346	0.5009952786703994
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_01_256	0.0002245056404435175	0.0002670962903848471	0.3364624224378019
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_02_256	7.28019655662493e-05	0.00010301278093335899	0.20967305282024504
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_03_256	0.0004086044859351601	-0.0002834486615682033	0.5407760233591744
Cytoplasm_Texture_SumAverage_CY5_3_00_256	0.04471754083525925	-0.00838949756168582	-0.22109706575043592
Cytoplasm_Texture_SumAverage_CY5_3_01_256	0.045056784919934034	-0.00842776754955854	-0.1980566967058492
Cytoplasm_Texture_SumAverage_CY5_3_02_256	0.045344408085260524	-0.00845195766947231	-0.20853721458534116
Cytoplasm_Texture_SumAverage_CY5_3_03_256	0.044340143833948686	-0.008354980085281193	-0.21667446483952527
Cytoplasm_Texture_SumAverage_DAPI_3_00_256	0.0005329173293200373	-0.0008158666993311245	0.38382069573420163
Cytoplasm_Texture_SumAverage_DAPI_3_01_256	0.0004808751569965741	-0.0007676676918803914	0.3725724924542529
Cytoplasm_Texture_SumAverage_DAPI_3_02_256	0.00048700833419967893	-0.0007864591860297738	0.3595249041433972
Cytoplasm_Texture_SumAverage_DAPI_3_03_256	0.0005371787116927873	-0.0008303054698435393	0.37252129349171426
Cytoplasm_Texture_SumAverage_GFP_3_00_256	0.0021507508355954608	-0.0017902233759799595	-0.18776988126683136
Cytoplasm_Texture_SumAverage_GFP_3_01_256	0.00220132390454697	-0.0018187477255507054	-0.1722130775459911
Cytoplasm_Texture_SumAverage_GFP_3_02_256	0.002222307987991834	-0.0018248212823234581	-0.179143958174005
Cytoplasm_Texture_SumAverage_GFP_3_03_256	0.0020903959615123924	-0.0017646653446162833	-0.1857099980422865
Cytoplasm_Texture_SumAverage_RFP_3_00_256	0.0033047281207959633	-0.0019321159482783559	1.0554061077519241
Cytoplasm_Texture_SumAverage_RFP_3_01_256	0.0033423923256100663	-0.001948197765633643	1.0567664374723214
Cytoplasm_Texture_SumAverage_RFP_3_02_256	0.0033430784905196242	-0.0019514526932170794	1.054077556860199
Cytoplasm_Texture_SumAverage_RFP_3_03_256	0.003326229125988789	-0.0019445253261820479	1.053254170719215
Cytoplasm_Texture_SumEntropy_CY5_3_00_256	0.03568070308649873	-0.007297034962476525	-0.7525865838275998
Cytoplasm_Texture_SumEntropy_CY5_3_01_256	0.03814706926822864	-0.00756743958283607	-0.7257191759618556
Cytoplasm_Texture_SumEntropy_CY5_3_02_256	0.03653018315126111	-0.007382219754813201	-0.7641746637949046
Cytoplasm_Texture_SumEntropy_CY5_3_03_256	0.03865402828791131	-0.0076137655402211245	-0.7395246561982151
Cytoplasm_Texture_SumEntropy_DAPI_3_00_256	0.0018754032014695055	-0.0006291283176219342	1.1552131420175038
Cytoplasm_Texture_SumEntropy_DAPI_3_01_256	0.0018043108913632366	-0.0006826278923083487	1.1217361999713065
Cytoplasm_Texture_SumEntropy_DAPI_3_02_256	0.0017683290188142964	-0.0006176211818449426	1.1206819922813391
Cytoplasm_Texture_SumEntropy_DAPI_3_03_256	0.0017152063475611712	-0.0006931966171802292	1.0882436272514675
Cytoplasm_Texture_SumEntropy_GFP_3_00_256	0.004441597633915273	-0.002214338769123125	-0.800834294066814
Cytoplasm_Texture_SumEntropy_GFP_3_01_256	0.004523100717054529	-0.00226466318047366	-0.7753294457323445
Cytoplasm_Texture_SumEntropy_GFP_3_02_256	0.004491215486501887	-0.002232174631000277	-0.7993901526030204
Cytoplasm_Texture_SumEntropy_GFP_3_03_256	0.004496655467664978	-0.002234275608644257	-0.7990665142949911
Cytoplasm_Texture_SumEntropy_RFP_3_00_256	0.0006668494529586955	-0.0010003496939032241	0.2976035275363414
Cytoplasm_Texture_SumEntropy_RFP_3_01_256	0.0005153783038581716	-0.0008977144488576164	0.21453833789281923
Cytoplasm_Texture_SumEntropy_RFP_3_02_256	0.0005197999449246815	-0.0009150521065742188	0.15979093488120494
Cytoplasm_Texture_SumEntropy_RFP_3_03_256	0.0008328727011316372	-0.0011325728318318513	0.2975971940447486
Cytoplasm_Texture_SumVariance_CY5_3_00_256	0.045368855327837077	-0.008555000468345965	0.26581379924787635
