feature	r2_score	cell_count_coef	HET_coef	Null_coef
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_6_2	0.003909229388215807	0.002177358221003476	0.014575262948851104	-0.014575262948851104
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_6_4	0.000569758964845235	0.0009606527041663492	0.010961397497362805	-0.010961397497362803
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_6_6	0.000470070663749822	0.0007096037567207818	0.0024531980899813294	-0.002453198089981329
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_7_1	0.003596069562599946	0.0011291790147036364	-0.024102725684363197	0.024102725684363193
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_7_3	0.001745805442650794	0.0009954122747853104	-0.008102344996243252	0.008102344996243252
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_7_5	2.2494251727289694e-05	5.071411605302814e-05	0.0064791691458729855	-0.006479169145872985
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_7_7	0.0004721941915865058	-0.00042946030147426856	-0.03457666997269867	0.03457666997269866
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_8_0	0.0012574105168748906	0.0009057993766358929	-0.0053948227226271106	0.00539482272262711
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_8_2	0.0019771636246121993	0.0010145906415268548	-0.011286893397182116	0.011286893397182115
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_8_4	0.0009168475209700988	0.0016456979801750232	0.04896563860312508	-0.04896563860312507
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_8_6	0.0005506243092207042	0.0012947480825583955	0.03397783206457215	-0.033977832064572146
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_8_8	0.00010128884483273648	0.0005254763061020493	0.011751803414038812	-0.011751803414038808
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_9_1	0.000905386084681048	0.0004013054945076607	-0.018790734356739027	0.018790734356739024
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_9_3	0.0005586841608196114	0.0006365333469729262	-0.002312330665873956	0.0023123306658739554
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_9_5	0.0001507495204953191	0.0001538530852417735	-0.007963106780742366	0.007963106780742364
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_9_7	0.0001809469700034816	-0.00039925720948683915	-0.024056333924104494	0.024056333924104487
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_9_9	0.0006005246183414803	-0.0002476430737705423	-0.03339339345114969	0.03339339345114968
Cytoplasm_RadialDistribution_ZernikePhase_CY5_0_0	1.0	0.0	0.0	0.0
Cytoplasm_RadialDistribution_ZernikePhase_CY5_1_1	5.80910746124097e-05	9.629814745592761e-06	0.008212105871231485	-0.008212105871231484
Cytoplasm_RadialDistribution_ZernikePhase_CY5_2_0	0.0002632647894637019	-0.00012381364823308395	0.010895227891157619	-0.010895227891157617
Cytoplasm_RadialDistribution_ZernikePhase_CY5_2_2	0.0003857713869233059	0.0007000400784990682	0.005552874674493823	-0.005552874674493821
Cytoplasm_RadialDistribution_ZernikePhase_CY5_3_1	0.001068274759541743	0.0014968889816400956	0.02636901943026132	-0.026369019430261317
Cytoplasm_RadialDistribution_ZernikePhase_CY5_3_3	0.0012570163439821203	-0.00038224951702175503	0.024871954896344806	-0.024871954896344802
Cytoplasm_RadialDistribution_ZernikePhase_CY5_4_0	0.0008633087328981937	-0.0014326235249619117	-0.027955784590070976	0.02795578459007097
Cytoplasm_RadialDistribution_ZernikePhase_CY5_4_2	8.619615095128985e-06	-1.7054075979574333e-05	0.0025480958190782625	-0.002548095819078262
Cytoplasm_RadialDistribution_ZernikePhase_CY5_4_4	0.00010319626951893479	0.0005273060015253775	0.012400043099282637	-0.012400043099282634
Cytoplasm_RadialDistribution_ZernikePhase_CY5_5_1	0.0001237350429997841	-0.00033159350418320553	-0.01948658679351699	0.019486586793516985
Cytoplasm_RadialDistribution_ZernikePhase_CY5_5_3	6.086689431805681e-05	0.00041246666737815687	0.01056894871165203	-0.010568948711652029
Cytoplasm_RadialDistribution_ZernikePhase_CY5_5_5	0.0011810229990488752	0.0007682762201705319	-0.009670227910828702	0.0096702279108287
Cytoplasm_RadialDistribution_ZernikePhase_CY5_6_0	0.0026479637912499854	0.00062212451934809	-0.033839344658122994	0.033839344658122994
Cytoplasm_RadialDistribution_ZernikePhase_CY5_6_2	0.00015915746727768187	0.0005880509109341574	0.02396342690083971	-0.023963426900839708
Cytoplasm_RadialDistribution_ZernikePhase_CY5_6_4	3.3344184757089224e-05	7.079297681048354e-05	-0.003701864949638368	0.0037018649496383675
Cytoplasm_RadialDistribution_ZernikePhase_CY5_6_6	0.002915138304526499	-0.0010805166414868416	0.020445364031128618	-0.020445364031128614
Cytoplasm_RadialDistribution_ZernikePhase_CY5_7_1	0.00024392582096499638	-0.0005137840754623885	-0.028117935432374168	0.028117935432374164
Cytoplasm_RadialDistribution_ZernikePhase_CY5_7_3	0.0005003650458695885	0.0009116133744206466	0.04223032286272632	-0.042230322862726315
Cytoplasm_RadialDistribution_ZernikePhase_CY5_7_5	0.0003977548006323106	-0.0004865514580364961	0.004184778080192018	-0.004184778080192017
Cytoplasm_RadialDistribution_ZernikePhase_CY5_7_7	1.8165552442273025e-05	0.00022185285046972844	0.00539316974944416	-0.005393169749444159
Cytoplasm_RadialDistribution_ZernikePhase_CY5_8_0	0.000850876467693551	-0.00011193196326106328	0.0269120545599454	-0.026912054559945397
Cytoplasm_RadialDistribution_ZernikePhase_CY5_8_2	0.0002558956263361001	0.0006990812619597686	0.010693121279371349	-0.010693121279371347
Cytoplasm_RadialDistribution_ZernikePhase_CY5_8_4	0.0007085619970225165	0.0012713506857992907	0.024070191765779084	-0.02407019176577908
Cytoplasm_RadialDistribution_ZernikePhase_CY5_8_6	0.0006892958652846559	0.0011286962682906694	0.01708429165652433	-0.01708429165652433
Cytoplasm_RadialDistribution_ZernikePhase_CY5_8_8	0.00018034722242454837	0.0002867555230005209	0.021279456515542826	-0.021279456515542822
Cytoplasm_RadialDistribution_ZernikePhase_CY5_9_1	0.0003089225391944561	-0.00031072047107871863	0.008014537017597143	-0.008014537017597141
Cytoplasm_RadialDistribution_ZernikePhase_CY5_9_3	3.707470232572341e-05	-0.00015396248225520165	-0.010155823848954504	0.010155823848954502
Cytoplasm_RadialDistribution_ZernikePhase_CY5_9_5	0.0002351199674612836	0.00034963338758100247	-0.004106818193876434	0.004106818193876433
Cytoplasm_RadialDistribution_ZernikePhase_CY5_9_7	7.728847058185995e-05	0.0002613231182945556	6.262621587255079e-05	-6.262621587255077e-05
Cytoplasm_RadialDistribution_ZernikePhase_CY5_9_9	0.00041501624967776873	0.00047735330462212713	-0.005030198830227578	0.005030198830227577
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_0_0	1.0	0.0	0.0	0.0
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_1_1	0.00047175316313041726	0.0008505998282480953	0.04079294604847858	-0.04079294604847857
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_2_0	0.0006608998409124434	0.0010724616072022137	0.04518020855584759	-0.04518020855584758
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_2_2	5.6938825375274504e-05	0.00011066261931010184	-0.00419912241639379	0.004199122416393789
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_3_1	0.00011334864752798879	-0.00043314784669511776	-0.005528224593983633	0.005528224593983632
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_3_3	0.0006311605702671308	-6.129271382273005e-05	0.024282316983297032	-0.02428231698329703
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_4_0	0.0010446150119248765	0.0005930745025135214	-0.014598266598585066	0.014598266598585062
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_4_2	5.9241815650867835e-05	-0.00014240526939469719	0.0033628968669790144	-0.0033628968669790135
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_4_4	5.401957661654855e-05	2.106192618792519e-05	-0.007005201233256486	0.007005201233256484
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_5_1	0.0012867214223605261	0.001077457176362265	0.06284401826666391	-0.0628440182666639
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_5_3	1.0523088953329207e-05	-0.00015741727279951543	-0.006132953791270568	0.006132953791270567
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_5_5	0.0009787644553664876	0.00023309264123183785	-0.02509931424101934	0.025099314241019334
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_6_0	0.0004083373783666522	0.0003841710038767378	0.031062053980411182	-0.03106205398041118
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_6_2	0.00018473374823724242	0.0006991457194114722	0.024993031937000268	-0.024993031937000264
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_6_4	3.191785475475939e-05	0.00030611710009283355	0.008942159857881302	-0.0089421598578813
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_6_6	0.0014481346127352968	-0.0006128852576443688	0.01979234457498734	-0.019792344574987335
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_1	0.00031135247898772533	0.0008999529408107012	0.020328544745099916	-0.020328544745099913
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_3	0.0007559498721161351	0.0014559301943698124	0.049081564277435125	-0.04908156427743512
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_5	0.00013227933063097996	-0.000553086110915782	-0.021959003449390547	0.021959003449390543
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_7	0.00018389402463270255	0.00045938855191140945	0.0026794038728925997	-0.0026794038728925993
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_8_0	0.0004312554053684803	0.00048343915799793695	0.03382169826515279	-0.033821698265152786
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_8_2	0.00032357521561288127	0.0005844210376311822	0.03236927646109891	-0.03236927646109891
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_8_4	0.00015163932125872304	0.0005856993526800219	0.011036490154290342	-0.01103649015429034
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_8_6	0.0008329390776778967	0.0012531333133623845	0.019505879213686978	-0.019505879213686975
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_8_8	5.937557265800475e-05	-3.097325342564723e-05	0.0070747195668502995	-0.007074719566850299
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_1	0.00013953615508910389	-0.0003747414186078932	-0.0012025061697508688	0.0012025061697508686
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_3	0.00014038226278112464	0.00018283904076782855	-0.006391531303217096	0.0063915313032170944
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_5	2.677936267569958e-05	0.00027865802201106337	0.007530203293302522	-0.007530203293302522
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_7	0.0002073976093164287	0.0001112397632858303	0.018133796443515718	-0.018133796443515714
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_9	0.00011125991016069925	-0.00012442982071746104	-0.014398712966890857	0.014398712966890853
Cytoplasm_RadialDistribution_ZernikePhase_GFP_0_0	1.0	0.0	0.0	0.0
Cytoplasm_RadialDistribution_ZernikePhase_GFP_1_1	0.0006426118110409718	0.000346367648957018	0.03574573558393843	-0.035745735583938426
Cytoplasm_RadialDistribution_ZernikePhase_GFP_2_0	0.00011214764568912017	-5.372639025988762e-05	0.008357217622448808	-0.008357217622448806
Cytoplasm_RadialDistribution_ZernikePhase_GFP_2_2	0.000315603733658687	0.0007342520357528765	0.009955361256594504	-0.009955361256594502
Cytoplasm_RadialDistribution_ZernikePhase_GFP_3_1	0.0002801992535101938	0.0007455974961431915	0.01227425161291136	-0.012274251612911359
Cytoplasm_RadialDistribution_ZernikePhase_GFP_3_3	0.00034052378711935116	0.00033677967367403154	0.027972254439150676	-0.02797225443915067
Cytoplasm_RadialDistribution_ZernikePhase_GFP_4_0	6.719392016074632e-05	-0.0004459106533194614	-0.01232573233163358	0.012325732331633579
Cytoplasm_RadialDistribution_ZernikePhase_GFP_4_2	0.0007509051440550696	-0.00047685298419969494	0.012977068955857703	-0.012977068955857702
Cytoplasm_RadialDistribution_ZernikePhase_GFP_4_4	0.00014966604035537845	0.00011548103464577911	-0.009103347757074536	0.009103347757074536
Cytoplasm_RadialDistribution_ZernikePhase_GFP_5_1	2.4075019483427162e-05	-0.00025883525939329727	-0.008916483434071261	0.00891648343407126
Cytoplasm_RadialDistribution_ZernikePhase_GFP_5_3	0.0002310354208800991	0.0007677735447632885	0.0168961212532227	-0.0168961212532227
Cytoplasm_RadialDistribution_ZernikePhase_GFP_5_5	0.0005152466549493973	0.0006594013347781905	-0.0003476370606562456	0.0003476370606562455
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_0	0.0007327881717791307	3.407525782174112e-05	-0.02713234846316199	0.027132348463161985
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_2	2.9382551665180223e-05	0.00028641927011791745	0.007265922844786202	-0.007265922844786201
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_4	0.00026386579334880533	-7.055127982036855e-05	0.01462513185009853	-0.014625131850098526
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_6	0.0015076797539820275	-0.0007370796672528966	0.016118717208510415	-0.01611871720851041
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_1	2.9175562670347155e-05	-0.0002461648935757289	-0.0042067028777338115	0.0042067028777338115
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_3	0.0008112569742735332	-2.6978663557480428e-05	0.028546842595705633	-0.02854684259570563
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_5	0.0002764589391411887	-0.00013607095713780474	0.013071805073442893	-0.013071805073442891
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_7	0.0003212262617717787	-0.0009262286811904229	-0.032992417401848495	0.03299241740184849
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_0	0.0006687740690604072	-0.0007809715947757109	-0.0007640518124522901	0.00076405181245229
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_2	0.00026073135485238375	-0.0007170679022590574	-0.011475493928952925	0.011475493928952923
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_4	0.0005127762692093141	0.0003693504784397756	-0.011611821050786897	0.011611821050786895
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_6	0.0017921922122979828	0.001970313720018376	0.03598041925293249	-0.03598041925293248
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_8	7.774083469280768e-05	-4.229812962332111e-05	0.007859059146010736	-0.007859059146010735
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_1	0.00010169064758980273	-0.000403110937407741	-0.0189376736448734	0.018937673644873396
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_3	0.0001275597268747264	-0.0001975360196940886	-0.016980985733137936	0.016980985733137933
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_5	0.00011409299260656258	0.000493690725939757	0.020428133874610396	-0.020428133874610392
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_7	2.1583707620287385e-05	0.00024795925538440364	0.006428981701028097	-0.006428981701028096
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_9	0.0007217208138503572	0.0014614396592531312	0.04417178343220642	-0.044171783432206416
Cytoplasm_RadialDistribution_ZernikePhase_RFP_0_0	1.0	0.0	0.0	0.0
Cytoplasm_RadialDistribution_ZernikePhase_RFP_1_1	8.861749004951402e-05	0.0005127032793850107	0.01530394110105648	-0.015303941101056479
Cytoplasm_RadialDistribution_ZernikePhase_RFP_2_0	0.0007076593463195557	-1.1981933967223944e-05	0.025379300896171318	-0.02537930089617131
Cytoplasm_RadialDistribution_ZernikePhase_RFP_2_2	0.00022076354576938684	0.0001714809427478313	-0.009856411711691543	0.009856411711691543
Cytoplasm_RadialDistribution_ZernikePhase_RFP_3_1	0.00026175983453624596	0.0005969810907218978	0.005390168103212217	-0.005390168103212216
Cytoplasm_RadialDistribution_ZernikePhase_RFP_3_3	0.0003611287770162175	-0.0010182765023946465	-0.02649552819566904	0.026495528195669037
Cytoplasm_RadialDistribution_ZernikePhase_RFP_4_0	0.00027306386391723336	-0.0005001903929900187	-0.0002947744923410936	0.00029477449234109355
Cytoplasm_RadialDistribution_ZernikePhase_RFP_4_2	0.00032662923539283906	0.0008377124216247353	0.03484972076448658	-0.03484972076448657
Cytoplasm_RadialDistribution_ZernikePhase_RFP_4_4	1.5387230139274344e-05	0.0001443092754638386	0.0072666095441224435	-0.007266609544122442
Cytoplasm_RadialDistribution_ZernikePhase_RFP_5_1	2.215224683344008e-05	0.000194704587658641	0.008920557131819535	-0.008920557131819534
Cytoplasm_RadialDistribution_ZernikePhase_RFP_5_3	0.00027567897936020547	0.00021568013054712156	-0.010243842533219423	0.010243842533219421
Cytoplasm_RadialDistribution_ZernikePhase_RFP_5_5	0.0001280014692717213	-1.0073684291613194e-05	-0.012018773675006283	0.01201877367500628
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_0	0.0015713212681752742	0.0008565966653275942	-0.012357438153148475	0.012357438153148473
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_2	4.8084814474491644e-05	-0.00023641556452351695	-0.012564458421157016	0.012564458421157014
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_4	0.00010919630993377893	-0.0005522776252102518	-0.013986698286394261	0.013986698286394258
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_6	0.0013356881403918663	-0.0006610648760597338	0.016351489409961357	-0.016351489409961353
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_1	3.746644297109025e-05	-0.00032711585968787953	-0.00842500142497101	0.008425001424971008
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_3	0.0008090796449355953	0.0014026096766207499	0.053766280682948225	-0.05376628068294821
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_5	0.0006448314358550311	-0.0008928261813767433	-0.006450943813629371	0.00645094381362937
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_7	0.0002797042726260246	-0.00061636591390254	-0.030870907588737728	0.030870907588737725
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_0	0.001150683438879141	-0.0004779012374491522	0.019858478868213375	-0.01985847886821337
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_2	4.5905319592032257e-05	-0.00012293456126039916	-0.01027599062319823	0.01027599062319823
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_4	0.0003076305009601654	0.00023527764491434357	-0.01070776564021705	0.010707765640217049
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_6	0.0008846215384972211	0.0007750765738864046	-0.004031235632100785	0.004031235632100784
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_8	0.00031089687549690215	-7.731670615462711e-05	0.015948133061569347	-0.015948133061569343
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_1	7.039968278688136e-05	0.00039413239460049676	0.007278292069783195	-0.007278292069783194
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_3	3.162516658972159e-05	0.0003032775822058865	0.008257353414250218	-0.008257353414250216
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_5	0.0003342405276111071	0.0005548211412091643	0.0006227384826532741	-0.000622738482653274
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_7	0.0003002912480964959	0.00040523424172589286	0.028220903647116255	-0.028220903647116245
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_9	0.00043388163812230207	0.0011035968237248144	0.028041619628328088	-0.028041619628328084
Cytoplasm_Texture_AngularSecondMoment_CY5_3_00_256	0.00023727455168609524	-0.0009154182498414603	-0.028354739156202444	0.028354739156202444
Cytoplasm_Texture_AngularSecondMoment_CY5_3_01_256	0.00018860822370536656	-0.0008162358353215873	-0.025477678779606924	0.02547767877960692
Cytoplasm_Texture_AngularSecondMoment_CY5_3_02_256	0.00018397804620362557	-0.0008048560828628675	-0.026448724830430988	0.02644872483043098
Cytoplasm_Texture_AngularSecondMoment_CY5_3_03_256	0.0001878320286475832	-0.0008276957487411094	-0.026840253970510534	0.02684025397051053
Cytoplasm_Texture_AngularSecondMoment_DAPI_3_00_256	0.07115095082205647	-0.010399205585206055	-0.11263698960078664	0.11263698960078662
Cytoplasm_Texture_AngularSecondMoment_DAPI_3_01_256	0.06839330774392238	-0.010223072721137132	-0.11191339248631055	0.11191339248631053
Cytoplasm_Texture_AngularSecondMoment_DAPI_3_02_256	0.07094997790041468	-0.010447066605682493	-0.1163364506524833	0.11633645065248328
Cytoplasm_Texture_AngularSecondMoment_DAPI_3_03_256	0.06920250912571779	-0.01014247290351948	-0.10606830249621604	0.10606830249621602
Cytoplasm_Texture_AngularSecondMoment_GFP_3_00_256	0.023293498710048266	-0.0019592423123575425	0.10685965438801184	-0.10685965438801182
Cytoplasm_Texture_AngularSecondMoment_GFP_3_01_256	0.012212789869594287	-0.001563008484633703	0.07972057714885646	-0.07972057714885646
Cytoplasm_Texture_AngularSecondMoment_GFP_3_02_256	0.007645360028003534	-0.0012315097044786742	0.06644848121193017	-0.06644848121193016
Cytoplasm_Texture_AngularSecondMoment_GFP_3_03_256	0.020432437343433252	-0.0017888752184470422	0.1039006173674791	-0.10390061736747908
Cytoplasm_Texture_AngularSecondMoment_RFP_3_00_256	0.0005744233079362226	-0.0005977660344909216	-0.00911201846964069	0.009112018469640689
Cytoplasm_Texture_AngularSecondMoment_RFP_3_01_256	0.0004038468806014661	-0.00044525448639380643	-0.006672595376450303	0.006672595376450301
Cytoplasm_Texture_AngularSecondMoment_RFP_3_02_256	0.00021516879637728525	-0.00027993091515690545	-0.003010019175189344	0.0030100191751893436
Cytoplasm_Texture_AngularSecondMoment_RFP_3_03_256	0.0003461796709118836	-0.00039446316835012286	-0.003772427030255994	0.0037724270302559935
Cytoplasm_Texture_Contrast_CY5_3_00_256	0.01693194395894637	0.0024879387941452048	-0.054149745384002176	0.05414974538400216
Cytoplasm_Texture_Contrast_CY5_3_01_256	0.014077643314032273	0.0025778123689093823	-0.03915258802274781	0.039152588022747806
Cytoplasm_Texture_Contrast_CY5_3_02_256	0.01325360878150661	0.002632496433369778	-0.03286383741456573	0.03286383741456573
Cytoplasm_Texture_Contrast_CY5_3_03_256	0.013685048205505645	0.002269362664960705	-0.04664460515064013	0.046644605150640124
Cytoplasm_Texture_Contrast_DAPI_3_00_256	0.0556419700769204	0.009217568783020791	0.4340374869143737	-0.4340374869143737
Cytoplasm_Texture_Contrast_DAPI_3_01_256	0.06504163824309339	0.010292107995086472	0.4702586770035111	-0.47025867700351104
Cytoplasm_Texture_Contrast_DAPI_3_02_256	0.06653941231648497	0.010735433470028685	0.48572866815238547	-0.48572866815238536
Cytoplasm_Texture_Contrast_DAPI_3_03_256	0.062362507360107955	0.009991637027768943	0.445727298595888	-0.4457272985958879
Cytoplasm_Texture_Contrast_GFP_3_00_256	0.023962261598327705	0.001237905094301507	-0.1345257422617622	0.13452574226176217
Cytoplasm_Texture_Contrast_GFP_3_01_256	0.025413618023778062	0.0016788572682911495	-0.12308607469767002	0.12308607469767
Cytoplasm_Texture_Contrast_GFP_3_02_256	0.027901941151508902	0.0020347757562066957	-0.11910149572595574	0.11910149572595573
Cytoplasm_Texture_Contrast_GFP_3_03_256	0.023667235504050588	0.001196501704065757	-0.1310988306073866	0.1310988306073866
Cytoplasm_Texture_Contrast_RFP_3_00_256	0.0016697723804535158	0.0015994555283971356	0.01929473391821656	-0.019294733918216556
Cytoplasm_Texture_Contrast_RFP_3_01_256	0.0015497550764116408	0.0019536147704566392	0.04126996682793906	-0.041269966827939056
Cytoplasm_Texture_Contrast_RFP_3_02_256	0.0012105185154070996	0.0017967439750911267	0.04454328809057907	-0.044543288090579065
Cytoplasm_Texture_Contrast_RFP_3_03_256	0.0011317549999042553	0.001392986437931099	0.02051564252391698	-0.020515642523916976
Cytoplasm_Texture_Correlation_CY5_3_00_256	0.0076353994341755715	-0.0005610325059701796	0.07185936417881574	-0.07185936417881572
Cytoplasm_Texture_Correlation_CY5_3_01_256	0.008819611553163798	-0.001412929453212444	0.04777072094335953	-0.04777072094335952
Cytoplasm_Texture_Correlation_CY5_3_02_256	0.006357361573729126	-0.0013196339595223858	0.03781430002146281	-0.037814300021462806
Cytoplasm_Texture_Correlation_CY5_3_03_256	0.01085148822482307	-0.0009843155964736616	0.07317810718371574	-0.07317810718371573
Cytoplasm_Texture_Correlation_DAPI_3_00_256	0.016594262797356985	-0.0005189066642070593	-0.14260914824691304	0.142609148246913
Cytoplasm_Texture_Correlation_DAPI_3_01_256	0.024097914502481332	-0.0011472035806737735	-0.1883194557888923	0.18831945578889228
Cytoplasm_Texture_Correlation_DAPI_3_02_256	0.025933339742106543	-0.0017923556027927843	-0.20706617573516656	0.20706617573516653
Cytoplasm_Texture_Correlation_DAPI_3_03_256	0.012010546530402677	-0.0014105136837484042	-0.14950476809063362	0.14950476809063362
Cytoplasm_Texture_Correlation_GFP_3_00_256	0.0007733366673566833	-0.0011603716368535377	-0.018929282265986763	0.01892928226598676
Cytoplasm_Texture_Correlation_GFP_3_01_256	0.0010534630756162677	-0.0016234980334166827	-0.04027974271839728	0.04027974271839727
Cytoplasm_Texture_Correlation_GFP_3_02_256	0.0011744120938008695	-0.0016803586290373934	-0.04419658118253411	0.044196581182534105
Cytoplasm_Texture_Correlation_GFP_3_03_256	0.001810758455614958	-0.0017107155055843355	-0.023494848114280584	0.02349484811428058
Cytoplasm_Texture_Correlation_RFP_3_00_256	0.00025185434737662327	-0.0002538000458381476	0.007530228558061446	-0.007530228558061445
Cytoplasm_Texture_Correlation_RFP_3_01_256	0.00024575352732525424	-0.0006914398358697408	-0.029103049054792503	0.0291030490547925
Cytoplasm_Texture_Correlation_RFP_3_02_256	0.00028675009071887914	-0.0004287634734693599	-0.027296622431918258	0.02729662243191825
Cytoplasm_Texture_Correlation_RFP_3_03_256	0.0007566410234431942	-0.0008329469957736548	-0.002303745959379435	0.0023037459593794347
Cytoplasm_Texture_DifferenceEntropy_CY5_3_00_256	0.028098844052197203	0.0038061835491670823	-0.04318059000620117	0.04318059000620116
Cytoplasm_Texture_DifferenceEntropy_CY5_3_01_256	0.024844733760623128	0.003993527662153806	-0.025828390249472394	0.02582839024947239
Cytoplasm_Texture_DifferenceEntropy_CY5_3_02_256	0.02391451984402937	0.0042726877081396015	-0.010611681710196236	0.010611681710196235
Cytoplasm_Texture_DifferenceEntropy_CY5_3_03_256	0.026938026720436548	0.0037623448847691966	-0.04177560385603598	0.04177560385603597
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_00_256	0.03508940008508432	0.00947825862422066	0.21616430014528903	-0.21616430014528898
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_01_256	0.0366658319110611	0.009874978122484475	0.23232472111380303	-0.232324721113803
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_02_256	0.03815988040851348	0.010129576305486351	0.24527298589111252	-0.2452729858911125
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_03_256	0.03708029640905819	0.009751299940893594	0.2196803974049628	-0.21968039740496279
Cytoplasm_Texture_DifferenceEntropy_GFP_3_00_256	0.07570655668430615	0.002577326153176676	-0.2085631016262866	0.20856310162628655
Cytoplasm_Texture_DifferenceEntropy_GFP_3_01_256	0.06692192415778841	0.002768397013097997	-0.18534323103225164	0.18534323103225162
Cytoplasm_Texture_DifferenceEntropy_GFP_3_02_256	0.07028567536421326	0.0029185878954428187	-0.18666156062941625	0.18666156062941622
Cytoplasm_Texture_DifferenceEntropy_GFP_3_03_256	0.07113928739757103	0.002588812355331428	-0.19947721437369303	0.19947721437369298
