feature	r2_score	cell_count_coef	HET_coef	WT_coef
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_3_1	1.883002970548553e-06	-6.530470186027533e-05	-0.0014957988751160352	0.0014957988751160354
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_3_3	0.00029190806177770146	-0.0004334508810143501	0.011410276625224078	-0.011410276625224078
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_4_0	0.0013674732913495635	-0.00036460086475813985	-0.04075366967752087	0.04075366967752087
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_4_2	0.0005986438896654622	-0.0006902694376274762	0.014952473839211795	-0.014952473839211793
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_4_4	0.00012276006683120677	-0.0006741718045724573	-0.004704033481478801	0.004704033481478801
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_5_1	0.000723097861650146	0.00016966178218090903	0.028613367446836235	-0.028613367446836235
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_5_3	6.21210081551693e-05	0.0001500549204834879	0.009002549294023844	-0.009002549294023844
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_5_5	0.0009710344409445959	-0.0008679858144124201	-0.03630924059147328	0.03630924059147329
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_6_0	0.00048679614716806707	0.0005819451522927713	0.02570218894922144	-0.02570218894922144
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_6_2	4.24714932933945e-05	-0.0003626473975921273	-0.006437564692212211	0.006437564692212211
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_6_4	2.0151006463131615e-05	3.864168629325452e-06	-0.004485093836553174	0.004485093836553174
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_6_6	0.0005400720147334948	-0.0010314016972886473	0.006321554793978059	-0.006321554793978059
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_1	0.0002549315669582164	5.4856919750444376e-05	0.016446019703723096	-0.016446019703723096
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_3	0.0004930078956307815	0.0010332197513588052	0.024403849565987866	-0.024403849565987866
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_5	2.5013940019302794e-07	-3.7691006244336506e-06	-0.0005365090926085845	0.0005365090926085845
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_7	0.0001959662830717246	0.0005236795809632422	-0.006290267773419997	0.006290267773419997
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_8_0	0.00011361573008483727	0.0006303820129489675	0.0031367813776519296	-0.0031367813776519296
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_8_2	0.0001989269049819109	0.00034433605879763206	0.016212752202987072	-0.016212752202987072
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_8_4	0.0005523437155712241	0.001362435804906111	0.005384393417924661	-0.005384393417924661
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_8_6	0.0007319505211368371	0.0016153707238054794	0.022707488090274855	-0.02270748809027486
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_8_8	0.0002677064858915834	0.000703910573107178	-0.00495405915944515	0.00495405915944515
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_1	0.0012850034124823884	-0.0004097448905727173	-0.03938632145161036	0.03938632145161037
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_3	0.00038019606764772007	0.00104894613401653	0.0005299957006067351	-0.0005299957006067351
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_5	9.136721245472934e-06	7.106140094693311e-05	-0.002107780245657448	0.002107780245657448
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_7	0.00022451549769342272	-0.0007034471496802668	0.002975319081960525	-0.0029753190819605253
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_9	0.0002977581390567474	0.0008522875691053567	0.018523863653166075	-0.018523863653166075
Cytoplasm_RadialDistribution_ZernikePhase_GFP_0_0	1.0	0.0	0.0	0.0
Cytoplasm_RadialDistribution_ZernikePhase_GFP_1_1	0.0001047107277353243	6.521991959002093e-05	0.010850216254273942	-0.010850216254273942
Cytoplasm_RadialDistribution_ZernikePhase_GFP_2_0	0.0015762141135022834	-0.0025938386361824464	-0.03709666538255438	0.03709666538255438
Cytoplasm_RadialDistribution_ZernikePhase_GFP_2_2	0.0007333132595565006	-0.0008046627925579981	-0.03188542386353495	0.031885423863534955
Cytoplasm_RadialDistribution_ZernikePhase_GFP_3_1	0.0001885145525682974	-5.8119143328855034e-05	-0.014365880929965939	0.014365880929965939
Cytoplasm_RadialDistribution_ZernikePhase_GFP_3_3	0.00037708631024069295	0.0003982438559951216	0.022106919781494663	-0.022106919781494663
Cytoplasm_RadialDistribution_ZernikePhase_GFP_4_0	0.0009029272185915316	-0.0017601686619740326	-0.025687279384384504	0.025687279384384504
Cytoplasm_RadialDistribution_ZernikePhase_GFP_4_2	0.002530794231927258	0.00011107729502508694	0.05114164948621831	-0.05114164948621831
Cytoplasm_RadialDistribution_ZernikePhase_GFP_4_4	6.309092309397801e-05	5.83515087955102e-05	-0.0073580518229713985	0.007358051822971399
Cytoplasm_RadialDistribution_ZernikePhase_GFP_5_1	0.0003595670205354118	-0.0009509183477482574	-0.02018459486045914	0.020184594860459145
Cytoplasm_RadialDistribution_ZernikePhase_GFP_5_3	9.722255027599935e-05	0.0004321784016941288	-0.002835832186869328	0.002835832186869328
Cytoplasm_RadialDistribution_ZernikePhase_GFP_5_5	0.00033569420597623356	-0.0005764978023420328	-0.021325535866357288	0.021325535866357288
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_0	8.037360024060192e-05	-3.586182829929705e-05	-0.009250646229738459	0.009250646229738459
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_2	0.00028803399287891107	-0.000779192996843046	-0.01899181295597024	0.01899181295597024
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_4	4.328115406870836e-05	0.00023077551341433021	-0.0032536427138473	0.0032536427138472996
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_6	0.0014719264861442483	-0.0012854375963288125	0.020159009698964662	-0.020159009698964662
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_1	0.00010865384520686305	0.0006002458359236117	0.001921301757133165	-0.0019213017571331648
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_3	0.0003620658212637462	-0.0003107360253457609	0.015525960403978994	-0.015525960403978994
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_5	8.850751316957783e-05	0.00022316969016867105	0.01088766421789596	-0.01088766421789596
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_7	7.854694627784653e-05	0.0004070770528255709	-0.002103683450442486	0.002103683450442486
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_0	5.376860646855164e-05	-0.00042914560826348073	-0.0018079144176241292	0.0018079144176241294
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_2	0.00044694131354738875	0.0006861928571112173	0.02454636054193645	-0.02454636054193645
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_4	0.0004823348425194718	0.00035058896159654386	-0.01795283824805982	0.01795283824805982
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_6	0.00099880390952245	0.000115263676627959	-0.030622339472530756	0.030622339472530753
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_8	1.2578684643882454e-05	-0.00013538093506928887	0.0014826932469029154	-0.0014826932469029154
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_1	0.0002294508473510426	-0.0004275128372574106	-0.017632808664084967	0.017632808664084967
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_3	0.00016357343077177955	0.0007372295653047115	0.01143472588133625	-0.01143472588133625
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_5	0.00032476351605670306	0.00012511598007121803	0.019171707973652054	-0.019171707973652054
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_7	0.00034184264238257267	-0.0010390340780747989	-0.002238863386046792	0.002238863386046792
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_9	0.00039416852788354273	0.0011002108745953912	0.019383016003545774	-0.019383016003545774
Cytoplasm_RadialDistribution_ZernikePhase_RFP_0_0	1.0	0.0	0.0	0.0
Cytoplasm_RadialDistribution_ZernikePhase_RFP_1_1	2.1663918254644088e-05	0.0001927733946712119	0.005291127296539669	-0.00529112729653967
Cytoplasm_RadialDistribution_ZernikePhase_RFP_2_0	0.0013479541986959331	-0.002598663280545476	-0.02265186680903572	0.02265186680903572
Cytoplasm_RadialDistribution_ZernikePhase_RFP_2_2	0.0005954132040759674	-0.0008272695252342023	-0.028698499013916058	0.02869849901391606
Cytoplasm_RadialDistribution_ZernikePhase_RFP_3_1	0.0005434467772650331	0.0007198798596403148	-0.01354009831761099	0.013540098317610992
Cytoplasm_RadialDistribution_ZernikePhase_RFP_3_3	0.00053372795586204	-0.00022700089795730605	0.02053270593551604	-0.020532705935516045
Cytoplasm_RadialDistribution_ZernikePhase_RFP_4_0	0.0025762315081354625	-0.0007766821139165488	-0.056046797139360435	0.056046797139360435
Cytoplasm_RadialDistribution_ZernikePhase_RFP_4_2	0.0019030202130450036	0.0005161367853182537	0.04745425051248893	-0.04745425051248894
Cytoplasm_RadialDistribution_ZernikePhase_RFP_4_4	4.346462940341134e-06	-0.00012672064421952078	-0.0015542707682790042	0.0015542707682790042
Cytoplasm_RadialDistribution_ZernikePhase_RFP_5_1	1.5852014196293673e-05	-7.421741110874778e-05	0.0031025318046815084	-0.0031025318046815084
Cytoplasm_RadialDistribution_ZernikePhase_RFP_5_3	0.0008123117721994255	0.0005836781065931624	-0.021613071566391116	0.021613071566391116
Cytoplasm_RadialDistribution_ZernikePhase_RFP_5_5	0.0007012267324814081	-0.001626799584465485	-0.018539769876502587	0.018539769876502587
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_0	0.000946395701547087	-7.807106508919687e-05	-0.03153044603812499	0.03153044603812499
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_2	0.0005690959905526594	-1.729144133836683e-05	-0.02428192693909638	0.024281926939096383
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_4	7.999395852154034e-05	0.000451080264536471	0.009549206939264115	-0.009549206939264117
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_6	0.001384315972931649	-0.0014295663816435982	0.01566889118030803	-0.01566889118030803
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_1	0.00011764419989634955	-0.0006491412912710595	-0.008700893704315607	0.008700893704315609
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_3	0.0006324681541020061	-0.001389019688898762	-0.0017061236681568865	0.0017061236681568867
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_5	0.0009126391027535208	0.0009656691166524504	0.0353791282102768	-0.0353791282102768
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_7	0.00024072141468833852	0.00014783202345340169	-0.014006347170880042	0.014006347170880042
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_0	0.00040491557363253605	0.001022196972306114	0.0211786485414831	-0.0211786485414831
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_2	0.0009116720292621228	-0.0007149532060939585	0.021065642248447283	-0.021065642248447283
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_4	0.001663627509566501	0.0010557975229710133	-0.026901169006624474	0.026901169006624474
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_6	0.000202848919435894	0.0004435316158197875	-0.008113461120241276	0.008113461120241276
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_8	0.0001234221863327667	0.0006481639919435853	0.00969755339133422	-0.009697553391334221
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_1	0.0008547192433139283	-0.001553243536904822	-0.029821902327248115	0.02982190232724811
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_3	0.0014920551831891782	0.0010336489438652718	0.044535785118423085	-0.044535785118423085
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_5	0.0007968881542238515	0.001387071292559729	-0.00395301994145691	0.00395301994145691
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_7	0.00013333898939460465	-0.0003951634438524048	0.0059386251480297424	-0.0059386251480297424
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_9	0.0008663895469323002	0.0016945288233939618	0.027321650832231148	-0.027321650832231145
Cytoplasm_Texture_AngularSecondMoment_CY5_3_00_256	0.0013817561524619437	-0.0011704884865987974	0.016263655234125998	-0.016263655234125998
Cytoplasm_Texture_AngularSecondMoment_CY5_3_01_256	0.0013005610664711398	-0.001173343967777631	0.015361514450779115	-0.015361514450779115
Cytoplasm_Texture_AngularSecondMoment_CY5_3_02_256	0.001658626627677906	-0.0014657155431860636	0.013611148546446416	-0.013611148546446416
Cytoplasm_Texture_AngularSecondMoment_CY5_3_03_256	0.001723490563375174	-0.001414581620363434	0.01475933866451977	-0.014759338664519771
Cytoplasm_Texture_AngularSecondMoment_DAPI_3_00_256	0.008945993526028762	-0.004765137443737003	0.015241079169668614	-0.015241079169668614
Cytoplasm_Texture_AngularSecondMoment_DAPI_3_01_256	0.00875983198986685	-0.00473274854147167	0.014848694774295564	-0.014848694774295566
Cytoplasm_Texture_AngularSecondMoment_DAPI_3_02_256	0.008540547372643315	-0.00487036860570474	0.008444287563637095	-0.008444287563637095
Cytoplasm_Texture_AngularSecondMoment_DAPI_3_03_256	0.008930977825740816	-0.004884514051839016	0.01171983222787533	-0.01171983222787533
Cytoplasm_Texture_AngularSecondMoment_GFP_3_00_256	0.016442340485788742	0.0013934966255066002	0.1577035776607716	-0.1577035776607716
Cytoplasm_Texture_AngularSecondMoment_GFP_3_01_256	0.00830961941166486	0.0007266918325805313	0.11865801479057092	-0.11865801479057093
Cytoplasm_Texture_AngularSecondMoment_GFP_3_02_256	0.004795412702329527	0.00022727428610803068	0.09091734713790187	-0.09091734713790187
Cytoplasm_Texture_AngularSecondMoment_GFP_3_03_256	0.013112519442010528	0.0009125041521929039	0.14080670634899178	-0.14080670634899178
Cytoplasm_Texture_AngularSecondMoment_RFP_3_00_256	0.0009799631068361236	-0.0021210525075821595	-0.03677369090441297	0.03677369090441297
Cytoplasm_Texture_AngularSecondMoment_RFP_3_01_256	0.0015820904577309447	-0.00272781954581964	-0.04898344080615047	0.04898344080615047
Cytoplasm_Texture_AngularSecondMoment_RFP_3_02_256	0.001513592544715503	-0.0027078917313672147	-0.04854246296765344	0.04854246296765344
Cytoplasm_Texture_AngularSecondMoment_RFP_3_03_256	0.0011508700516401627	-0.0023812724661843873	-0.03927120976721322	0.03927120976721322
Cytoplasm_Texture_Contrast_CY5_3_00_256	0.003424857570975215	0.003222774072762235	0.047143088870386776	-0.047143088870386776
Cytoplasm_Texture_Contrast_CY5_3_01_256	0.003812199469938715	0.0029878404826228387	0.058755062014424375	-0.05875506201442438
Cytoplasm_Texture_Contrast_CY5_3_02_256	0.006561627811071058	0.004090773375664061	0.07675488992215287	-0.07675488992215287
Cytoplasm_Texture_Contrast_CY5_3_03_256	0.005696491996290187	0.003943177534495052	0.07000937457235513	-0.07000937457235513
Cytoplasm_Texture_Contrast_DAPI_3_00_256	0.0044289414216240885	0.003550101230950223	0.08185074931684837	-0.08185074931684837
Cytoplasm_Texture_Contrast_DAPI_3_01_256	0.006200993966846924	0.004362879500263015	0.08929995028878121	-0.08929995028878121
Cytoplasm_Texture_Contrast_DAPI_3_02_256	0.008282344042052192	0.004365104547324522	0.10074197577486049	-0.10074197577486049
Cytoplasm_Texture_Contrast_DAPI_3_03_256	0.005641109090186447	0.004488137882607762	0.08176228020003509	-0.08176228020003509
Cytoplasm_Texture_Contrast_GFP_3_00_256	0.0036217086133507603	0.00011806912607400063	-0.05444639578395481	0.05444639578395482
Cytoplasm_Texture_Contrast_GFP_3_01_256	0.0034699870625185536	-0.00010936741982596418	-0.0530964823615126	0.0530964823615126
Cytoplasm_Texture_Contrast_GFP_3_02_256	0.003685077496529243	0.0004469815884835669	-0.04886883881252649	0.04886883881252649
Cytoplasm_Texture_Contrast_GFP_3_03_256	0.0026049698962671286	0.0006178054044956237	-0.03897040682055995	0.03897040682055995
Cytoplasm_Texture_Contrast_RFP_3_00_256	0.0023727627806364726	0.0016668326354459272	-0.022553399970948816	0.022553399970948816
Cytoplasm_Texture_Contrast_RFP_3_01_256	0.0007692462707369341	0.0011048021563895688	-0.009117968965890046	0.009117968965890046
Cytoplasm_Texture_Contrast_RFP_3_02_256	0.001035472540172222	0.0015739846331375372	-0.004544335974935032	0.004544335974935032
Cytoplasm_Texture_Contrast_RFP_3_03_256	0.002283483703861222	0.002077570695022259	-0.01276235920674211	0.012762359206742112
Cytoplasm_Texture_Correlation_CY5_3_00_256	0.016305309562445136	-0.002178351308059755	0.11328904782720056	-0.11328904782720056
Cytoplasm_Texture_Correlation_CY5_3_01_256	0.017898340009563918	-0.0033937628390881868	0.09837573311586151	-0.09837573311586151
Cytoplasm_Texture_Correlation_CY5_3_02_256	0.016369321128965497	-0.00429918796241199	0.07611411717315712	-0.07611411717315712
Cytoplasm_Texture_Correlation_CY5_3_03_256	0.019771156769109566	-0.0036308574378182868	0.10099896445624179	-0.10099896445624179
Cytoplasm_Texture_Correlation_DAPI_3_00_256	0.003056927026077627	0.0030981782964726633	0.06017623134312751	-0.060176231343127516
Cytoplasm_Texture_Correlation_DAPI_3_01_256	0.0005534864407101825	0.001165299590136386	0.02654605990723448	-0.02654605990723448
Cytoplasm_Texture_Correlation_DAPI_3_02_256	0.0007632989027765991	0.0014688050588723882	-0.0031920470346557105	0.0031920470346557105
Cytoplasm_Texture_Correlation_DAPI_3_03_256	0.002227777219166338	0.0011128362783555468	0.05546857963677512	-0.05546857963677512
Cytoplasm_Texture_Correlation_GFP_3_00_256	0.0009661134129880233	0.0002983347347005717	0.03951935287507154	-0.03951935287507154
Cytoplasm_Texture_Correlation_GFP_3_01_256	0.00029504942625990793	-0.0009410831353325342	0.0038651002440227514	-0.003865100244022751
Cytoplasm_Texture_Correlation_GFP_3_02_256	0.0009544172005354623	-0.0017061528437795307	0.006421213323852639	-0.006421213323852639
Cytoplasm_Texture_Correlation_GFP_3_03_256	0.0006795752201006477	-0.0011992088303120587	0.01045626014757397	-0.01045626014757397
Cytoplasm_Texture_Correlation_RFP_3_00_256	0.004110362757374086	0.0005691714856644465	0.07170152022738305	-0.07170152022738306
Cytoplasm_Texture_Correlation_RFP_3_01_256	0.0014625487861145148	1.229753167341428e-05	0.039838449707581866	-0.039838449707581866
Cytoplasm_Texture_Correlation_RFP_3_02_256	0.00031509109711169714	-0.0007812817320110806	0.006274178057933608	-0.006274178057933608
Cytoplasm_Texture_Correlation_RFP_3_03_256	0.003975897350308566	-0.0017885736503029446	0.04166111609006405	-0.04166111609006406
Cytoplasm_Texture_DifferenceEntropy_CY5_3_00_256	0.007081941429763483	0.004952451083600094	0.029297585778237357	-0.02929758577823736
Cytoplasm_Texture_DifferenceEntropy_CY5_3_01_256	0.006851661038151158	0.0049264831905129515	0.03426748563521024	-0.034267485635210246
Cytoplasm_Texture_DifferenceEntropy_CY5_3_02_256	0.00912765606656607	0.005822673350364119	0.0546998698778102	-0.054699869877810205
Cytoplasm_Texture_DifferenceEntropy_CY5_3_03_256	0.008422592222781078	0.005563052517145702	0.04656381209818475	-0.046563812098184755
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_00_256	0.003665263037073485	0.0032903752482221797	0.00410284440507509	-0.00410284440507509
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_01_256	0.003979640660434436	0.0036866749380478022	0.02009278654284016	-0.020092786542840163
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_02_256	0.004036398806426922	0.003817667788586569	0.025423214961415738	-0.025423214961415738
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_03_256	0.0039665874236081144	0.0037106933449734033	0.02037802527501322	-0.02037802527501322
Cytoplasm_Texture_DifferenceEntropy_GFP_3_00_256	0.039272446096384805	-0.0003777687932223649	-0.200374394459007	0.200374394459007
Cytoplasm_Texture_DifferenceEntropy_GFP_3_01_256	0.032415773025762595	-0.0002673583814612722	-0.1811535087971914	0.1811535087971914
Cytoplasm_Texture_DifferenceEntropy_GFP_3_02_256	0.0328354625230769	0.00037952781141836333	-0.17821487318572338	0.17821487318572338
Cytoplasm_Texture_DifferenceEntropy_GFP_3_03_256	0.030599878296661664	0.00031073842102754694	-0.17126518693212858	0.1712651869321286
Cytoplasm_Texture_DifferenceEntropy_RFP_3_00_256	0.003746250502208004	0.0018172678320093848	-0.038024875052561614	0.038024875052561614
Cytoplasm_Texture_DifferenceEntropy_RFP_3_01_256	0.002995866009872117	0.0021268411472645486	-0.023715781218909653	0.023715781218909653
Cytoplasm_Texture_DifferenceEntropy_RFP_3_02_256	0.0024890606207983446	0.0027133210329301745	-0.000607229663170265	0.000607229663170265
Cytoplasm_Texture_DifferenceEntropy_RFP_3_03_256	0.0039005313272186815	0.00270512925137522	-0.021495994312478988	0.021495994312478988
Cytoplasm_Texture_DifferenceVariance_CY5_3_00_256	0.002271042920724997	-0.003185096989889188	-0.05206532591994123	0.05206532591994122
Cytoplasm_Texture_DifferenceVariance_CY5_3_01_256	0.0019304765404496438	-0.003293521767394538	-0.03191542500714982	0.03191542500714982
Cytoplasm_Texture_DifferenceVariance_CY5_3_02_256	0.0006147000644186607	-0.0018552658995233792	-0.004956332402935686	0.004956332402935686
Cytoplasm_Texture_DifferenceVariance_CY5_3_03_256	0.0016853903172596718	-0.003149340799675049	-0.029713419939048157	0.02971341993904816
Cytoplasm_Texture_DifferenceVariance_DAPI_3_00_256	0.010210756803534338	-0.00415688431986652	-0.08161601389503695	0.08161601389503695
Cytoplasm_Texture_DifferenceVariance_DAPI_3_01_256	0.011322744614254976	-0.004280770642794076	-0.08775870514445124	0.08775870514445124
Cytoplasm_Texture_DifferenceVariance_DAPI_3_02_256	0.012029760947329438	-0.0043135708560118865	-0.09141834294438766	0.09141834294438766
Cytoplasm_Texture_DifferenceVariance_DAPI_3_03_256	0.011246535350698972	-0.00444170181866226	-0.08729169659175756	0.08729169659175756
Cytoplasm_Texture_DifferenceVariance_GFP_3_00_256	0.003282322111667013	0.0009541806566397433	0.08191031389321657	-0.08191031389321658
Cytoplasm_Texture_DifferenceVariance_GFP_3_01_256	0.0016877671615322942	0.00035343424443424765	0.05742448238618243	-0.057424482386182425
Cytoplasm_Texture_DifferenceVariance_GFP_3_02_256	0.0008028759776872452	-9.319215267409095e-05	0.036914012933903215	-0.036914012933903215
Cytoplasm_Texture_DifferenceVariance_GFP_3_03_256	0.0030325903690492373	0.0007144204571406209	0.0773942740951821	-0.0773942740951821
Cytoplasm_Texture_DifferenceVariance_RFP_3_00_256	0.0021985490940790164	-0.0035285500694984284	-0.05419534280531897	0.05419534280531897
Cytoplasm_Texture_DifferenceVariance_RFP_3_01_256	0.0027662212795288577	-0.003875502126364349	-0.06358957225656282	0.06358957225656282
Cytoplasm_Texture_DifferenceVariance_RFP_3_02_256	0.002136257971887212	-0.0033272263811044483	-0.05912214266127744	0.05912214266127743
Cytoplasm_Texture_DifferenceVariance_RFP_3_03_256	0.002441388533433897	-0.0036633443445429547	-0.06067482232728824	0.06067482232728825
Cytoplasm_Texture_Entropy_CY5_3_00_256	0.004854004670863832	0.003880522773241463	0.005490399937511432	-0.005490399937511432
Cytoplasm_Texture_Entropy_CY5_3_01_256	0.004537133542862337	0.003724052446492352	0.0036665097680852023	-0.0036665097680852027
Cytoplasm_Texture_Entropy_CY5_3_02_256	0.005292726088655053	0.004343121142954353	0.019779740247796725	-0.019779740247796725
Cytoplasm_Texture_Entropy_CY5_3_03_256	0.004970014432234882	0.004028616554639811	0.010044049618139046	-0.010044049618139046
Cytoplasm_Texture_Entropy_DAPI_3_00_256	0.00765913260248563	0.005094236662654164	0.03277277737536374	-0.03277277737536374
Cytoplasm_Texture_Entropy_DAPI_3_01_256	0.00759873275449674	0.0050827230119630425	0.03428558769263675	-0.03428558769263675
Cytoplasm_Texture_Entropy_DAPI_3_02_256	0.008299971423623709	0.005376749494820974	0.04145458369500138	-0.04145458369500138
Cytoplasm_Texture_Entropy_DAPI_3_03_256	0.008073554179040765	0.005268176881615077	0.03853483188794423	-0.03853483188794423
Cytoplasm_Texture_Entropy_GFP_3_00_256	0.03383725276900995	-0.0013607167084769636	-0.20101795966744557	0.2010179596674456
Cytoplasm_Texture_Entropy_GFP_3_01_256	0.031280896960661275	-0.0012382789193815119	-0.19331552119762313	0.19331552119762313
Cytoplasm_Texture_Entropy_GFP_3_02_256	0.030113205211030003	-0.0008805581238477081	-0.1873662770189376	0.1873662770189376
Cytoplasm_Texture_Entropy_GFP_3_03_256	0.030133051754315465	-0.0010254057681783094	-0.18807654464471024	0.18807654464471024
Cytoplasm_Texture_Entropy_RFP_3_00_256	0.003648618918715041	0.0009817040053107923	-0.05321740376258334	0.05321740376258334
Cytoplasm_Texture_Entropy_RFP_3_01_256	0.003353384471984966	0.0011685504315892081	-0.04801238291339646	0.04801238291339646
Cytoplasm_Texture_Entropy_RFP_3_02_256	0.0026501933643060527	0.0015272035752404616	-0.03468282477073865	0.03468282477073865
Cytoplasm_Texture_Entropy_RFP_3_03_256	0.0033820944111965234	0.0012692261302618495	-0.04693956866199518	0.04693956866199519
Cytoplasm_Texture_InfoMeas1_CY5_3_00_256	0.0026703003950070414	0.00042977969981894117	-0.04732509053190237	0.04732509053190237
Cytoplasm_Texture_InfoMeas1_CY5_3_01_256	0.0023453112755790206	0.0002630137834295916	-0.0462677443521194	0.0462677443521194
Cytoplasm_Texture_InfoMeas1_CY5_3_02_256	0.0018898832713428737	0.0015371445798557717	-0.021906927282126273	0.021906927282126273
Cytoplasm_Texture_InfoMeas1_CY5_3_03_256	0.002223425007468083	0.0007593208789943895	-0.03844108625128383	0.03844108625128383
Cytoplasm_Texture_InfoMeas1_DAPI_3_00_256	0.010921206913724446	-0.002120549452410893	-0.11757396804204959	0.1175739680420496
Cytoplasm_Texture_InfoMeas1_DAPI_3_01_256	0.0049157421610528385	-0.001065399223226588	-0.0772853394058885	0.0772853394058885
Cytoplasm_Texture_InfoMeas1_DAPI_3_02_256	0.003460773355406177	-0.0006720651497506632	-0.06371748554113464	0.06371748554113464
Cytoplasm_Texture_InfoMeas1_DAPI_3_03_256	0.005064375427776158	-0.00020911890460545844	-0.072244890841822	0.072244890841822
Cytoplasm_Texture_InfoMeas1_GFP_3_00_256	0.013206038136327924	-0.0016951359968600615	-0.13220106748430877	0.1322010674843088
Cytoplasm_Texture_InfoMeas1_GFP_3_01_256	0.004415657477894297	-0.001109823868105575	-0.07744023604928009	0.07744023604928009
Cytoplasm_Texture_InfoMeas1_GFP_3_02_256	0.0058347851244235915	0.0003541769778562151	-0.07662684914908555	0.07662684914908556
Cytoplasm_Texture_InfoMeas1_GFP_3_03_256	0.0035402814396630067	-0.00026215247470088394	-0.06386336210925928	0.06386336210925928
Cytoplasm_Texture_InfoMeas1_RFP_3_00_256	0.0009485797159896059	-0.0017953088777615575	-0.025892163890926294	0.025892163890926294
Cytoplasm_Texture_InfoMeas1_RFP_3_01_256	0.0005722880219556359	-0.001432224512142756	-0.009792319294727594	0.009792319294727594
Cytoplasm_Texture_InfoMeas1_RFP_3_02_256	0.0006868475176807776	-0.0003617435700120286	0.021530768027539757	-0.021530768027539757
Cytoplasm_Texture_InfoMeas1_RFP_3_03_256	0.00025047329974270394	-0.0009159037340517864	-0.004803362577474381	0.004803362577474381
Cytoplasm_Texture_InfoMeas2_CY5_3_00_256	0.006877055527720888	0.0002192745748474959	0.08741921127075689	-0.0874192112707569
Cytoplasm_Texture_InfoMeas2_CY5_3_01_256	0.007268944759774687	3.0665134718492084e-05	0.08753676062837365	-0.08753676062837365
