feature	r2_score	cell_count_coef	Null_coef	WT_coef	Plate_3_coef	Plate_3_prime_coef	Plate_5_coef
Cytoplasm_RadialDistribution_ZernikePhase_CY5_8_8	4.615126384499568e-06	4.079876140710013e-06	-0.0011618500564918618	0.0011618500564918636	0.0005853784082284354	0.0014401047375500692	-0.0020254831457785063
Cytoplasm_RadialDistribution_ZernikePhase_CY5_9_1	0.00031283653504365905	-3.3814216594171836e-05	-0.016555158559922782	0.016555158559922813	0.005704364120843984	0.00038248978945377293	-0.006086853910297763
Cytoplasm_RadialDistribution_ZernikePhase_CY5_9_3	8.715686995652838e-05	5.495945627794378e-06	0.00883484698093737	-0.008834846980937387	0.0008167868776516691	-0.0030034305291223593	0.0021866436514707084
Cytoplasm_RadialDistribution_ZernikePhase_CY5_9_5	0.0001069025833383419	-3.7485276656094224e-05	0.008100209126700555	-0.008100209126700576	0.010534387216457717	-0.002247509924485314	-0.008286877291972358
Cytoplasm_RadialDistribution_ZernikePhase_CY5_9_7	3.198962344397316e-05	-2.8974381788424318e-05	-0.0027399549965701816	0.0027399549965701855	0.004473004577490924	-0.004500156811855214	2.7152234364307055e-05
Cytoplasm_RadialDistribution_ZernikePhase_CY5_9_9	5.645891634786793e-05	2.389481837210818e-05	0.002182132598018598	-0.0021821325980185984	-0.007755377495237816	-0.00434388171750539	0.012099259212743192
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_0_0	1.0	1.181476528097869e-33	-4.930380657631324e-32	6.162975822039155e-32	-1.4802973661668775e-16	7.401486830834367e-17	7.401486830834354e-17
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_1_1	5.5197251417449245e-05	2.1673784777698972e-05	-0.0038057316309812023	0.003805731630981208	-0.0018456876530314943	0.00724551991554231	-0.005399832262510836
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_2_0	0.0023357691102177114	0.0002869765812330759	-0.017138586927026397	0.01713858692702645	-0.05154693928261787	0.013387760485758037	0.03815917879685963
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_2_2	8.842746447912386e-05	-2.6982348839499367e-05	0.004242657689390585	-0.004242657689390594	-0.004761822486766756	0.00866893000460756	-0.003907107517840824
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_3_1	8.974113671311734e-05	2.4889760620493742e-05	-0.008286384782427252	0.008286384782427268	-0.0027275003778943017	-0.005225845002058716	0.007953345379953007
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_3_3	4.941369888178393e-05	4.01302047366718e-06	0.0010693369036930654	-0.0010693369036930676	-0.0018638829605817412	0.010662524281927762	-0.008798641321346043
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_4_0	0.0005595024584623687	7.152157585071955e-05	-0.001910695207189516	0.0019106952071895151	0.005646680937272148	0.013933188514536062	-0.019579869451808216
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_4_2	0.00015348027590489366	1.3092224152080589e-05	-0.006304058472750137	0.006304058472750146	0.010592267078817162	-0.014082732940208634	0.003490465861391517
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_4_4	0.0003225845558785245	-0.00010780998512485731	0.005217036450464348	-0.005217036450464367	0.02131445638383135	-0.012699198979816029	-0.008615257404015232
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_5_1	0.00011478941674247789	3.156320384898897e-05	0.0027814747256199443	-0.0027814747256199547	0.0011791579057330937	0.009482792533086608	-0.010661950438819706
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_5_3	3.536431088846381e-05	-3.1736722733623724e-05	-0.0029408595005720115	0.0029408595005720162	0.004361526008283024	-0.0034257732102957314	-0.0009357527979872783
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_5_5	0.00032138254547020573	8.500310871829485e-05	0.010056171072767791	-0.010056171072767798	-0.018362303064595575	-0.0007751293982197838	0.019137432462815317
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_6_0	0.0009349139775374216	0.00014517387271476774	-0.0007600512811604954	0.0007600512811605157	-0.042614516729602835	-0.00398874308460234	0.04660325981420506
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_6_2	2.9040670926017143e-05	-1.866909580962653e-05	0.0038214634964435262	-0.0038214634964435354	0.000774176624583847	0.004044741692412459	-0.004818918316996304
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_6_4	9.65840283306818e-05	4.0133618682962605e-05	-0.003443128059876205	0.003443128059876211	-0.010626551055174193	0.01223814666417665	-0.0016115956090025094
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_6_6	9.31555335873524e-05	4.909006287444338e-05	-0.0037170074113218807	0.003717007411321888	-0.0021568729401188268	0.0025412674819727966	-0.00038439454185398457
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_1	2.6515901334178693e-05	-3.3628282391731076e-06	0.0031343064994317337	-0.0031343064994317407	0.005365339434426836	-0.0045308404659706175	-0.0008344989684561932
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_3	8.78908977398618e-05	4.256733193759691e-05	0.005198143681119375	-0.005198143681119385	-0.008089545041810578	0.008925244031891664	-0.0008356989900811171
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_5	8.321091501239941e-05	-4.841629338319332e-05	-0.0049969323157171164	0.0049969323157171225	0.007023896782122998	-0.002743899587027738	-0.004279997195095242
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_7	0.00033641382739557635	0.00011710510109920694	-0.0009718792344711839	0.000971879234471192	-0.01715353588606342	-0.0013253863474807642	0.018478922233544134
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_8_0	0.002600331762811936	-0.000305584603267612	-0.013529262001123879	0.013529262001123888	0.06302883687795312	-0.00844364721005609	-0.054585189667896855
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_8_2	7.309002233335526e-05	5.4535334618469495e-05	-7.441936770961714e-05	7.441936770962083e-05	-0.006315815828584212	0.0014305313758532804	0.004885284452730911
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_8_4	0.00019596842930991176	-6.910880405146456e-05	0.005942653647899487	-0.005942653647899496	0.012405651031739906	-0.013185815220195496	0.000780164188455652
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_8_6	8.978803857140338e-05	-1.1181680957051343e-06	0.009453308590770333	-0.009453308590770352	-0.0022402315066464623	0.0029832463962894207	-0.0007430148896429532
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_8_8	1.1242191993443562e-05	1.8950732394094536e-05	-0.001257242358328867	0.00125724235832887	-0.001707846884793444	0.0010417382257701373	0.0006661086590232991
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_1	0.000164302790587878	2.28551748189939e-06	-0.011483693019621323	0.011483693019621346	-0.0076141104957020075	0.0020157964111232763	0.005598314084578689
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_3	6.366105936905786e-05	-3.417796350144077e-05	-0.0022159648810264553	0.0022159648810264605	0.00046215448262077775	-0.0048541552574204805	0.004392000774799708
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_5	3.653936456715634e-05	1.7696957446522372e-05	-0.0029232867533885718	0.0029232867533885753	0.003489090351311861	-0.0026026293064959957	-0.000886461044815854
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_7	0.00018207058932695475	-4.8789473825059446e-05	0.009435100057133487	-0.009435100057133512	0.014827582773615924	0.001011233839973643	-0.015838816613589515
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_9	4.895679058192215e-05	-5.0040885306862405e-06	0.0061582843776502895	-0.006158284377650299	-0.0017843654468553734	-0.0020951218054920465	0.003879487252347425
Cytoplasm_RadialDistribution_ZernikePhase_GFP_0_0	1.0	1.181476528097869e-33	-4.930380657631324e-32	6.162975822039155e-32	-1.4802973661668775e-16	7.401486830834367e-17	7.401486830834354e-17
Cytoplasm_RadialDistribution_ZernikePhase_GFP_1_1	8.298600912259868e-05	-2.5428219894936903e-05	0.005716201598692664	-0.005716201598692679	0.0006498896270937197	0.009453601884104813	-0.010103491511198536
Cytoplasm_RadialDistribution_ZernikePhase_GFP_2_0	0.003436690757786076	0.0003183808299030844	-0.019409593544644152	0.019409593544644214	-0.0664492797030889	0.012343098574069615	0.05410618112901906
Cytoplasm_RadialDistribution_ZernikePhase_GFP_2_2	0.00014835713773808656	5.519768094928387e-05	0.00023730277356491872	-0.00023730277356491265	-0.018838419623877146	0.014371271033766179	0.004467148590110891
Cytoplasm_RadialDistribution_ZernikePhase_GFP_3_1	3.9104719208538086e-05	-1.7551800601877584e-05	-0.0036035981972871215	0.003603598197287129	0.0017854778036463523	-0.006701169320339562	0.004915691516693219
Cytoplasm_RadialDistribution_ZernikePhase_GFP_3_3	4.3160538850561814e-05	5.494315471708991e-06	-0.0018561789012939696	0.0018561789012939722	0.002902600561149895	0.005950189124708485	-0.008852789685858384
Cytoplasm_RadialDistribution_ZernikePhase_GFP_4_0	0.011527248203607732	-0.0006684466978030111	-0.009371874545743036	0.009371874545743014	0.13732775503466055	-0.03644892713795012	-0.10087882789670997
Cytoplasm_RadialDistribution_ZernikePhase_GFP_4_2	7.039225506533242e-05	-1.8854663518054488e-05	-0.0015746030996678546	0.001574603099667853	0.013419986127680956	-0.005745757775468311	-0.0076742283522126
Cytoplasm_RadialDistribution_ZernikePhase_GFP_4_4	0.0003528956847378417	-9.052922844725463e-05	0.011747303156578175	-0.011747303156578195	0.018585539497369644	-0.011499784651723285	-0.007085754845646278
Cytoplasm_RadialDistribution_ZernikePhase_GFP_5_1	8.365072801175266e-05	-3.135210086784866e-05	-0.007240078161223641	0.0072400781612236564	0.003120031419802996	-0.004088694128368235	0.000968662708565245
Cytoplasm_RadialDistribution_ZernikePhase_GFP_5_3	6.363238496021051e-05	1.6194933598679682e-05	0.005808166391020837	-0.005808166391020844	-0.0032380968931185815	-0.0049166510452733295	0.008154747938391917
Cytoplasm_RadialDistribution_ZernikePhase_GFP_5_5	5.4075657210717054e-05	-1.3101757917375453e-05	0.005248459030278846	-0.005248459030278857	0.007234218090860324	-0.006388627528834692	-0.0008455905620255938
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_0	0.016747807959170746	0.0008319734523807898	0.01588538305373821	-0.015885383053738183	-0.15853020737999216	0.04953673371692452	0.10899347366306711
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_2	2.1574052608386296e-05	-2.069726055604904e-05	-0.002475152910907571	0.002475152910907575	0.003102916608261637	0.001967669162149168	-0.005070585770410801
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_4	0.000534602417168184	0.0001383163764702331	-0.009144797218118436	0.009144797218118459	-0.024572543652245	0.01271517557142302	0.011857368080821875
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_6	8.512156105788815e-05	1.4766324855617782e-05	0.005196698523520115	-0.005196698523520129	0.0033466783384407646	0.006428147743519857	-0.009774826081960616
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_1	7.981202932649811e-05	-1.1527227970691549e-05	-0.006599255632521003	0.006599255632521013	0.00936842931467445	-0.008281925559950533	-0.001086503754723887
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_3	0.00022526667696531888	-5.734888593829112e-05	-0.009098999906794263	0.009098999906794272	0.015288071509323372	0.002434035270078602	-0.017722106779401944
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_5	0.00010505369183311242	-4.334180380515429e-05	-0.005043935652966239	0.005043935652966249	-0.0001489899693424934	0.0029080183657504946	-0.002759028396408011
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_7	0.00030203885472690484	8.523660864883586e-05	-0.011660951351849774	0.0116609513518498	-0.017085446755378694	0.0023858985022534706	0.014699548253125154
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_0	0.007104323690001801	-0.0005436452235796484	-0.007140728401908894	0.007140728401908885	0.10480030867295734	-0.03718117596138537	-0.0676191327115716
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_2	1.660904496414428e-05	7.301328898996319e-07	-0.0030749564010367006	0.003074956401036705	-0.0005876342076210875	0.0035828215739700598	-0.0029951873663489827
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_4	0.00025315818679305657	-6.930099015065404e-05	0.005820420766842693	-0.005820420766842704	0.013800636689815569	-0.018205222501513768	0.004404585811698272
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_6	9.38682762205989e-05	4.890519247333729e-07	-0.002723051546244866	0.0027230515462448746	-0.01185962921931737	0.0019381270725831044	0.009921502146734226
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_8	7.561913890063998e-06	-1.1737288995767751e-05	0.0006296839078423582	-0.0006296839078423604	0.00033108465960077216	0.0027156525314230876	-0.003046737191023861
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_1	0.00024841669541908473	-4.784293931728957e-05	-0.013762784498565652	0.013762784498565677	0.006835281763940281	-0.003193490895678068	-0.003641790868262205
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_3	7.275916969007312e-05	3.163853041174299e-05	0.006869658903378762	-0.006869658903378771	-0.006583928463047414	0.0026543510152804467	0.003929577447766951
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_5	6.955350283999184e-05	2.2295068146665498e-05	-0.0003160193481430698	0.0003160193481430672	0.0035208545373874457	0.004929428491601685	-0.008450283028989128
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_7	0.0001893720198395954	-5.5249580775974105e-05	0.009724119904088908	-0.009724119904088934	0.01581272782312972	-0.002226935255025821	-0.013585792568103834
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_9	5.378627710661554e-05	-2.651822775857072e-05	0.0021408423336007117	-0.002140842333600715	0.007986246293782646	-0.009921403863113368	0.0019351575693307612
Cytoplasm_RadialDistribution_ZernikePhase_RFP_0_0	1.0	1.181476528097869e-33	-4.930380657631324e-32	6.162975822039155e-32	-1.4802973661668775e-16	7.401486830834367e-17	7.401486830834354e-17
Cytoplasm_RadialDistribution_ZernikePhase_RFP_1_1	0.00018459012769178607	-1.4821261148784662e-05	0.01259627589072656	-0.01259627589072659	0.007954944829191578	-0.004273625240193697	-0.0036813195889978355
Cytoplasm_RadialDistribution_ZernikePhase_RFP_2_0	0.00345048553102123	0.00033857863802226785	-0.01672815607717021	0.016728156077170247	-0.06529428593799497	0.01925093210319974	0.04604335383479499
Cytoplasm_RadialDistribution_ZernikePhase_RFP_2_2	0.00014819984191716262	-6.386585913777291e-05	0.004074553905180459	-0.00407455390518047	0.0025721834971229735	0.005743776149465602	-0.008315959646588572
Cytoplasm_RadialDistribution_ZernikePhase_RFP_3_1	4.109865128487655e-05	2.859531369887947e-05	0.0003148516808685782	-0.00031485168086857614	-0.010889259383830154	0.00410141206811395	0.006787847315716164
Cytoplasm_RadialDistribution_ZernikePhase_RFP_3_3	7.526455742845606e-05	5.1898206419815746e-05	0.0003721661164773904	-0.00037216611647738915	-0.008271948226030718	0.007256247711705744	0.0010157005143249394
Cytoplasm_RadialDistribution_ZernikePhase_RFP_4_0	0.021867512295561498	-0.0009274268064069039	-0.037555882753208036	0.037555882753208085	0.1596822589959074	-0.06206988641711707	-0.09761237257878982
Cytoplasm_RadialDistribution_ZernikePhase_RFP_4_2	5.3917116763169126e-05	1.7735528426051772e-05	-0.0012642565936263521	0.0012642565936263543	0.005564828209037712	-0.007177809281531503	0.0016129810724938168
Cytoplasm_RadialDistribution_ZernikePhase_RFP_4_4	0.0002458131262231822	-7.583887624155196e-05	0.008433360724462075	-0.008433360724462097	0.01971271133946888	-0.01121090954375396	-0.008501801795714834
Cytoplasm_RadialDistribution_ZernikePhase_RFP_5_1	0.00013364796692116876	3.052381623147132e-05	-0.010844737230076434	0.010844737230076456	-0.004482574472250728	0.0005980670417044011	0.0038845074305463023
Cytoplasm_RadialDistribution_ZernikePhase_RFP_5_3	4.45152572166041e-05	1.692728392483633e-05	-0.002382106830205035	0.002382106830205042	-0.0023031020511171266	-0.00792278078450933	0.010225882835626459
Cytoplasm_RadialDistribution_ZernikePhase_RFP_5_5	0.0001740981945264064	3.9610786188856145e-05	0.011195988224538557	-0.011195988224538576	-0.0033011521827121335	0.00022494213048441332	0.0030762100522277232
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_0	0.011290178106596271	0.000692892260526831	-0.012809768066934901	0.012809768066934953	-0.12454903296673758	0.031506458798071874	0.09304257416866529
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_2	0.0001731264259947629	2.045516282186017e-05	-0.012673657878798948	0.012673657878798978	-0.0007417584888903851	-0.005832671205850587	0.006574429694740961
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_4	0.0002161368923878637	8.911786918173003e-05	-0.005989598257417177	0.005989598257417193	-0.013257935999477366	0.004910011513566731	0.008347924485910579
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_6	6.197612415526077e-05	2.630322124079746e-05	-0.00396817446177083	0.0039681744617708365	0.0010546688799102663	0.0036112543077216645	-0.004665923187631937
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_1	6.43748027669977e-05	-3.715618936932974e-05	-0.0021797847728906965	0.0021797847728906973	0.012477825120849178	-0.008267833814394181	-0.004209991306454949
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_3	0.00011829084616532537	3.899531129630811e-05	0.008563992400647294	-0.008563992400647313	-0.0038704940045875477	0.0036621007024444097	0.00020839330214313242
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_5	8.092931436465278e-05	-2.3856492814448392e-05	-0.006902508169906419	0.006902508169906429	0.006613402496156719	0.002067458971096146	-0.008680861467252858
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_7	0.0001828678645922066	8.225185223424232e-05	-0.0016374728167033344	0.0016374728167033452	-0.013877019855232238	-0.0031228133080499453	0.016999833163282144
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_0	0.003662950366369211	-0.00039157952316811156	-0.00666995252577697	0.006669952525776948	0.06994648588476207	-0.018515348553495767	-0.05143113733126607
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_2	0.00033010632317553856	6.666794969251478e-05	0.013955646771016864	-0.013955646771016888	-0.017774261003407104	0.010992051111005052	0.006782209892401999
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_4	0.0001072059857806229	-2.8923986700451773e-05	-0.00439303703526624	0.00439303703526625	0.0043929455967302725	-0.013384835944148075	0.008991890347417828
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_6	5.068984499279061e-05	-2.999187177148978e-05	0.003855851661900862	-0.0038558516619008683	0.0026129227478710352	-0.004945481690111527	0.002332558942240511
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_8	2.143476058269478e-05	-9.372825608715558e-06	0.0024505559399010312	-0.0024505559399010373	0.0034833911263840653	0.0036553003391751825	-0.00713869146555924
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_1	6.600409352652825e-05	1.4684157944431321e-05	-0.0060257076733574114	0.006025707673357426	-0.008881401086147073	0.0022418418867598483	0.006639559199387187
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_3	0.0001934254639900379	-3.5473030085849663e-06	0.010941248821732582	-0.010941248821732601	0.011492993285646246	-0.0023927120850067898	-0.009100281200639406
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_5	3.298851375854728e-05	5.833505267080202e-07	-0.003959648789269458	0.0039596487892694645	0.004467527426166146	-0.006662452211479078	0.002194924785312951
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_7	7.149825501184814e-05	-3.153145839824215e-05	-0.00011558271088581325	0.00011558271088581	0.008768055725348422	0.005721738136335934	-0.01448979386168434
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_9	9.79492226409473e-05	-5.421342475889065e-05	0.00418927521162689	-0.0041892752116268975	0.004688060201053904	-0.0033549188275783974	-0.001333141373475484
Cytoplasm_Texture_AngularSecondMoment_CY5_3_00_256	0.007381223584472907	-0.0005262106617544676	-0.0054327416679099405	0.005432741667909913	0.11511103404337554	-0.05665401398628353	-0.05845702005709158
Cytoplasm_Texture_AngularSecondMoment_CY5_3_01_256	0.006439967172651495	-0.0004700539102667007	-0.007713818107824427	0.007713818107824416	0.10292159553449393	-0.050714473563956516	-0.052207121970537056
Cytoplasm_Texture_AngularSecondMoment_CY5_3_02_256	0.007273494645418932	-0.0005177450519985749	-0.004602663416260866	0.004602663416260861	0.11361166364885197	-0.0559710139673611	-0.05764064968149046
Cytoplasm_Texture_AngularSecondMoment_CY5_3_03_256	0.006169525915094232	-0.0004910699568451346	-0.00449486749366293	0.004494867493662901	0.11017931670515364	-0.055710658385484634	-0.05446865831966862
Cytoplasm_Texture_AngularSecondMoment_DAPI_3_00_256	0.13691299941683732	-0.00162943900256649	-0.20126675762767338	0.20126675762767363	0.44236794496114873	-0.031310198146901155	-0.41105774681424645
Cytoplasm_Texture_AngularSecondMoment_DAPI_3_01_256	0.1330348785837897	-0.0016121154593858238	-0.19743403985737829	0.19743403985737845	0.439159931194719	-0.03121247399807542	-0.4079474571966425
Cytoplasm_Texture_AngularSecondMoment_DAPI_3_02_256	0.13711859152814687	-0.0016319414808071914	-0.2016128307654962	0.20161283076549644	0.4426825940347309	-0.0326339683196908	-0.410048625715039
Cytoplasm_Texture_AngularSecondMoment_DAPI_3_03_256	0.13444155354481024	-0.0016125729375670115	-0.20081766146995883	0.2008176614699591	0.4396071874188881	-0.03180133660423502	-0.40780585081465204
Cytoplasm_Texture_AngularSecondMoment_GFP_3_00_256	0.029536576082466404	-0.0006242927659219196	-0.10465735963163701	0.10465735963163716	0.15721708111438965	-0.015205109961402272	-0.14201197115298703
Cytoplasm_Texture_AngularSecondMoment_GFP_3_01_256	0.025162663157652143	-0.0005201041013335367	-0.09448289867711268	0.0944828986771128	0.1317359497246583	-0.015009178956363993	-0.11672677076829399
Cytoplasm_Texture_AngularSecondMoment_GFP_3_02_256	0.0321720601550739	-0.0006293806409506437	-0.09799629066334578	0.09799629066334593	0.1477350723046771	-0.02557335053028658	-0.12216172177439016
Cytoplasm_Texture_AngularSecondMoment_GFP_3_03_256	0.027107876280629273	-0.0005653408543672447	-0.10053760666822167	0.10053760666822181	0.14717983357941883	-0.01690055998247126	-0.13027927359694724
Cytoplasm_Texture_AngularSecondMoment_RFP_3_00_256	0.00028162253176833296	-5.8738267920514705e-05	0.013045155518869025	-0.013045155518869055	0.0024424932251327913	0.0017678723062024872	-0.004210365531335256
Cytoplasm_Texture_AngularSecondMoment_RFP_3_01_256	0.00011376005951113655	-1.466802972689577e-05	0.00840703279481117	-0.008407032794811184	-0.004198402774673174	0.001725772085240199	0.0024726306894329707
Cytoplasm_Texture_AngularSecondMoment_RFP_3_02_256	0.0002210872061376712	-3.82005322904533e-05	0.01284440021506332	-0.012844400215063346	-0.000784157625808253	0.0009395190390492675	-0.00015536141324100274
Cytoplasm_Texture_AngularSecondMoment_RFP_3_03_256	0.00013086621105484753	-1.8356023211400394e-05	0.01055946390659186	-0.010559463906591876	-0.002478286285197592	0.0024371252438079773	4.116104138961359e-05
Cytoplasm_Texture_Contrast_CY5_3_00_256	0.002368116062141268	-0.00013404439484137953	-0.0044629042679518345	0.004462904267951814	0.013389445154158679	0.062425477837949724	-0.07581492299210846
Cytoplasm_Texture_Contrast_CY5_3_01_256	0.003222241558064054	-0.00024525978072113683	-0.0029080543835309156	0.0029080543835308986	0.031780780731892465	0.05652624358761082	-0.08830702431950327
Cytoplasm_Texture_Contrast_CY5_3_02_256	0.0028747196273068987	-0.00016797100216420173	0.002122456678838751	-0.0021224566788387786	0.02207237513768976	0.06545546484577348	-0.08752783998346328
Cytoplasm_Texture_Contrast_CY5_3_03_256	0.0032206069883330413	-0.0002291831978782061	0.011714392205925336	-0.011714392205925373	0.02537901220586369	0.061617993249256195	-0.08699700545511987
Cytoplasm_Texture_Contrast_DAPI_3_00_256	0.03744277836796295	0.0012028252511826147	-0.012765540250452068	0.012765540250452161	-0.2040126553607656	0.06359427959291289	0.140418375767852
Cytoplasm_Texture_Contrast_DAPI_3_01_256	0.038877342249935554	0.0012720195432472713	-0.021656319682840375	0.021656319682840507	-0.21106473597181996	0.06552201434335447	0.14554272162846474
Cytoplasm_Texture_Contrast_DAPI_3_02_256	0.03364641546061298	0.0011952990775649772	-0.014942303766988047	0.01494230376698815	-0.19489136176172006	0.06132764372348093	0.13356371803823844
Cytoplasm_Texture_Contrast_DAPI_3_03_256	0.037219610256792324	0.0012345259116125734	-0.006204148481007421	0.0062041484810074436	-0.2109237282507385	0.06699958386276117	0.1439241443879766
Cytoplasm_Texture_Contrast_GFP_3_00_256	0.016260079567822383	-0.00031115749080463907	0.10800915811057515	-0.10800915811057536	0.03498397768483155	-0.03644985294390979	0.001465875259078514
Cytoplasm_Texture_Contrast_GFP_3_01_256	0.018880362963273445	-0.00037100997714173796	0.11440143211217524	-0.1144014321121754	0.04037847758648491	-0.04133135700174152	0.000952879415256902
Cytoplasm_Texture_Contrast_GFP_3_02_256	0.016806162352228204	-0.0002927482080594936	0.10991961164690424	-0.10991961164690445	0.028153957130199622	-0.03710175291420151	0.008947795784002163
Cytoplasm_Texture_Contrast_GFP_3_03_256	0.02118948855151659	-0.0003566169449334171	0.1242888786252983	-0.12428887862529854	0.03497415582109291	-0.03399873179129117	-0.0009754240298014277
Cytoplasm_Texture_Contrast_RFP_3_00_256	0.010468501289973564	-0.0005132133681778024	0.06238701955617147	-0.06238701955617162	0.0777474766930524	-0.0470131679192217	-0.030734308773830328
Cytoplasm_Texture_Contrast_RFP_3_01_256	0.01033666942253042	-0.0005049235107142771	0.06416451284698986	-0.06416451284699001	0.0780674546963619	-0.04390002829949161	-0.03416742639686991
Cytoplasm_Texture_Contrast_RFP_3_02_256	0.00950522314788238	-0.00045054079928983704	0.0661814012356673	-0.06618140123566744	0.06423606967633286	-0.03691362027795152	-0.02732244939838102
Cytoplasm_Texture_Contrast_RFP_3_03_256	0.012548592081597754	-0.0005100930616219635	0.07848645160319268	-0.07848645160319281	0.07453269817597366	-0.041800283357234326	-0.03273241481873897
Cytoplasm_Texture_Correlation_CY5_3_00_256	0.014690780307754503	-0.0006810511385945312	0.06635754283940512	-0.06635754283940527	0.11226844024209512	-0.041711205353113824	-0.07055723488898083
Cytoplasm_Texture_Correlation_CY5_3_01_256	0.022513123867930585	-0.0008578734430446177	0.0814915406151453	-0.0814915406151455	0.14566068802955529	-0.05419695335216505	-0.09146373467738961
Cytoplasm_Texture_Correlation_CY5_3_02_256	0.01988122658324276	-0.0008066923483515757	0.07628812109955432	-0.0762881210995545	0.1286544420945788	-0.045556669316212155	-0.08309777277836608
Cytoplasm_Texture_Correlation_CY5_3_03_256	0.018363326720074125	-0.0008286433297599926	0.054303346732505337	-0.05430334673250548	0.14332250507559618	-0.051412157650000706	-0.09191034742559491
Cytoplasm_Texture_Correlation_DAPI_3_00_256	0.01581345812643975	8.423072262665877e-05	0.08561115877484328	-0.0856111587748434	-0.06227461843319533	-0.06680269934114944	0.12907731777434475
Cytoplasm_Texture_Correlation_DAPI_3_01_256	0.026237531675565973	9.269970091030403e-05	0.12143275140645422	-0.12143275140645439	-0.08421144842218015	-0.06534320250836406	0.1495546509305442
Cytoplasm_Texture_Correlation_DAPI_3_02_256	0.01700101666720122	-3.713419559878406e-05	0.0902542518211587	-0.09025425182115884	-0.05420294283752709	-0.06873783758103537	0.12294078041856252
Cytoplasm_Texture_Correlation_DAPI_3_03_256	0.01283595548144334	0.00015385916830754263	0.06092315774234711	-0.060923157742347175	-0.08282011996872568	-0.06281798687991176	0.14563810684863737
Cytoplasm_Texture_Correlation_GFP_3_00_256	0.027539319940479534	-0.0007456038906085557	0.11773592097071137	-0.1177359209707116	0.11581518044317932	-0.04364571006997682	-0.07216947037320195
